pattern,rank,gene,weight,scope,stratum,timepoint_merged,day_merged_numeric,n_subject_contrasts,mean_log2fc,median_log2fc,n_up,n_down,n_near_zero,frac_up,frac_down,gene_direction_consensus
Pattern6,5,B2M,3.97076559066772,all_cells,all_cells,D8,8.0,3,0.10296436077845605,0.10537386656787007,0,0,3,0.0,0.0,mostly_near_zero
Pattern6,6,MALAT1,3.91864490509033,all_cells,all_cells,D8,8.0,3,-0.12618101906005622,-0.11857150750520873,0,1,2,0.0,0.3333333333333333,mostly_near_zero
Pattern6,7,ACTB,3.73005628585815,all_cells,all_cells,D8,8.0,3,-0.022912719931356424,-0.03008671535802776,0,0,3,0.0,0.0,mostly_near_zero
Pattern6,8,TMSB4X,3.67424964904785,all_cells,all_cells,D8,8.0,3,0.02735441610988924,0.09539883274293182,0,0,3,0.0,0.0,mostly_near_zero
Pattern6,9,RPS8,3.66760182380676,all_cells,all_cells,D8,8.0,3,0.03191901316292878,0.13391290506334386,0,0,3,0.0,0.0,mostly_near_zero
Pattern6,10,HLA-B,3.60049033164978,all_cells,all_cells,D8,8.0,3,0.042057050806477626,0.005290525951771485,1,0,2,0.3333333333333333,0.0,mostly_near_zero
Pattern6,11,MT-ATP6,3.49035429954529,all_cells,all_cells,D8,8.0,3,-0.05952501737827198,-0.08293456924631748,0,0,3,0.0,0.0,mostly_near_zero
Pattern6,12,JUNB,3.4242627620697,all_cells,all_cells,D8,8.0,3,-0.05478554740463674,-0.1647425713165589,1,1,1,0.3333333333333333,0.3333333333333333,mixed
Pattern6,13,HLA-A,3.40175747871399,all_cells,all_cells,D8,8.0,3,0.1106055295114808,0.02504268967381229,1,0,2,0.3333333333333333,0.0,mostly_near_zero
Pattern6,14,TMSB10,3.36170125007629,all_cells,all_cells,D8,8.0,3,0.01370634237210074,0.03434955891039593,0,0,3,0.0,0.0,mostly_near_zero
Pattern6,15,MT-CO2,3.34763860702515,all_cells,all_cells,D8,8.0,3,-0.049282066632132526,-0.08433334597479636,0,0,3,0.0,0.0,mostly_near_zero
Pattern6,16,RPLP0,3.26564383506775,all_cells,all_cells,D8,8.0,3,0.10597283269174795,0.11482125251496811,1,0,2,0.3333333333333333,0.0,mostly_near_zero
Pattern6,17,RPS2,3.2282235622406,all_cells,all_cells,D8,8.0,3,0.1897968920379333,0.027162689122649297,1,0,2,0.3333333333333333,0.0,mostly_near_zero
Pattern6,18,MT-CO1,3.20061993598938,all_cells,all_cells,D8,8.0,3,-0.06509881895425391,-0.05868273513924116,0,0,3,0.0,0.0,mostly_near_zero
Pattern6,19,IL32,3.18102240562439,all_cells,all_cells,D8,8.0,3,0.36488665745784016,0.2492256548834142,1,0,2,0.3333333333333333,0.0,mostly_near_zero
Pattern6,20,MT-CYB,3.16288709640503,all_cells,all_cells,D8,8.0,3,-0.02630514350885645,0.009990932596929625,0,0,3,0.0,0.0,mostly_near_zero
Pattern6,21,MT-ND3,3.15685248374939,all_cells,all_cells,D8,8.0,3,-0.17324794311124414,-0.14481501017488974,0,1,2,0.0,0.3333333333333333,mostly_near_zero
Pattern6,22,FOS,3.04436087608337,all_cells,all_cells,D8,8.0,3,0.10176462844156238,-0.3914478822454832,1,2,0,0.3333333333333333,0.6666666666666666,mixed
Pattern6,23,MT-CO3,3.00524663925171,all_cells,all_cells,D8,8.0,3,-0.06494055323847725,-0.06519796666157163,0,0,3,0.0,0.0,mostly_near_zero
Pattern6,24,JUN,2.94318437576294,all_cells,all_cells,D8,8.0,3,0.2812743088913461,0.09734534257113125,1,1,1,0.3333333333333333,0.3333333333333333,mixed
Pattern6,25,MT-ND4L,2.89919328689575,all_cells,all_cells,D8,8.0,3,-0.02962897304591176,-0.017390585181733087,0,0,3,0.0,0.0,mostly_near_zero
Pattern6,1,EEF1A1,4.68198442459106,all_cells,all_cells,D10,10.0,3,-0.7632295965692814,-0.7332204908512612,0,3,0,0.0,1.0,mostly_down
Pattern6,2,MTRNR2L8,4.41478681564331,all_cells,all_cells,D10,10.0,3,-0.6788116225846915,-0.6177747667875497,0,3,0,0.0,1.0,mostly_down
Pattern6,3,RPS12,4.24990892410278,all_cells,all_cells,D10,10.0,3,-0.43887391146481036,-0.5714795899972103,0,2,1,0.0,0.6666666666666666,mostly_down
Pattern6,4,CD52,4.03007030487061,all_cells,all_cells,D10,10.0,3,-0.3643445678844118,-0.4011279180231355,0,3,0,0.0,1.0,mostly_down
Pattern6,5,B2M,3.97076559066772,all_cells,all_cells,D10,10.0,3,0.3708457198518224,0.4015239683307712,2,0,1,0.6666666666666666,0.0,mostly_up
Pattern6,6,MALAT1,3.91864490509033,all_cells,all_cells,D10,10.0,3,-0.29905864115997655,-0.37854637024892135,0,2,1,0.0,0.6666666666666666,mostly_down
Pattern6,7,ACTB,3.73005628585815,all_cells,all_cells,D10,10.0,3,0.06732269480564312,0.08880390120761561,0,0,3,0.0,0.0,mostly_near_zero
Pattern6,8,TMSB4X,3.67424964904785,all_cells,all_cells,D10,10.0,3,0.06937370056864722,0.07392254381328911,0,0,3,0.0,0.0,mostly_near_zero
Pattern6,9,RPS8,3.66760182380676,all_cells,all_cells,D10,10.0,3,-0.7405459907437031,-0.8505931080287539,0,3,0,0.0,1.0,mostly_down
Pattern6,10,HLA-B,3.60049033164978,all_cells,all_cells,D10,10.0,3,0.24971996457429194,0.3651305624306058,2,0,1,0.6666666666666666,0.0,mostly_up
Pattern6,11,MT-ATP6,3.49035429954529,all_cells,all_cells,D10,10.0,3,-0.6884652577238827,-0.5479767988810842,0,3,0,0.0,1.0,mostly_down
Pattern6,12,JUNB,3.4242627620697,all_cells,all_cells,D10,10.0,3,-0.30111522307420974,-0.5970177928337552,1,2,0,0.3333333333333333,0.6666666666666666,mixed
Pattern6,13,HLA-A,3.40175747871399,all_cells,all_cells,D10,10.0,3,0.30500325219153385,0.4693543303991472,2,0,1,0.6666666666666666,0.0,mostly_up
Pattern6,14,TMSB10,3.36170125007629,all_cells,all_cells,D10,10.0,3,0.3470670967689499,0.3405469315343854,2,0,1,0.6666666666666666,0.0,mostly_up
Pattern6,15,MT-CO2,3.34763860702515,all_cells,all_cells,D10,10.0,3,-0.4447958445701345,-0.33719563934855934,0,3,0,0.0,1.0,mostly_down
Pattern6,16,RPLP0,3.26564383506775,all_cells,all_cells,D10,10.0,3,-0.4736041114138108,-0.5692461860286375,0,3,0,0.0,1.0,mostly_down
Pattern6,17,RPS2,3.2282235622406,all_cells,all_cells,D10,10.0,3,-0.5579905699440856,-0.7537054370621661,0,2,1,0.0,0.6666666666666666,mostly_down
Pattern6,18,MT-CO1,3.20061993598938,all_cells,all_cells,D10,10.0,3,-0.3967693223604852,-0.31117703181391754,0,2,1,0.0,0.6666666666666666,mostly_down
Pattern6,19,IL32,3.18102240562439,all_cells,all_cells,D10,10.0,3,0.16311217241086298,-0.04330150050207493,1,0,2,0.3333333333333333,0.0,mostly_near_zero
Pattern6,20,MT-CYB,3.16288709640503,all_cells,all_cells,D10,10.0,3,-0.8510137097051835,-0.8818171887992357,0,3,0,0.0,1.0,mostly_down
Pattern6,21,MT-ND3,3.15685248374939,all_cells,all_cells,D10,10.0,3,-0.7283671896032443,-0.7573796641663666,0,3,0,0.0,1.0,mostly_down
Pattern6,22,FOS,3.04436087608337,all_cells,all_cells,D10,10.0,3,0.08384066344975831,-0.019655930898982987,1,1,1,0.3333333333333333,0.3333333333333333,mixed
Pattern6,23,MT-CO3,3.00524663925171,all_cells,all_cells,D10,10.0,3,-0.6014652755140766,-0.5549727606007533,0,3,0,0.0,1.0,mostly_down
Pattern6,24,JUN,2.94318437576294,all_cells,all_cells,D10,10.0,3,0.19135715962562058,0.2875437746255347,2,1,0,0.6666666666666666,0.3333333333333333,mixed
Pattern6,25,MT-ND4L,2.89919328689575,all_cells,all_cells,D10,10.0,3,-0.6740083096003442,-0.5659324578933571,0,3,0,0.0,1.0,mostly_down
Pattern6,1,EEF1A1,4.68198442459106,all_cells,all_cells,D14/15,14.5,3,-0.621171258103273,-0.827222439875122,0,2,1,0.0,0.6666666666666666,mostly_down
Pattern6,2,MTRNR2L8,4.41478681564331,all_cells,all_cells,D14/15,14.5,3,-0.5762529973539676,-0.5354370167507518,0,2,1,0.0,0.6666666666666666,mostly_down
Pattern6,3,RPS12,4.24990892410278,all_cells,all_cells,D14/15,14.5,3,-0.30853922544547946,-0.26350147174851735,0,2,1,0.0,0.6666666666666666,mostly_down
Pattern6,4,CD52,4.03007030487061,all_cells,all_cells,D14/15,14.5,3,-0.26651259799811616,-0.2906327646676079,0,2,1,0.0,0.6666666666666666,mostly_down
Pattern6,5,B2M,3.97076559066772,all_cells,all_cells,D14/15,14.5,3,0.5235944510458767,0.5247442164354155,3,0,0,1.0,0.0,mostly_up
Pattern6,6,MALAT1,3.91864490509033,all_cells,all_cells,D14/15,14.5,3,-0.19913380975656322,-0.20921090938157683,0,1,2,0.0,0.3333333333333333,mostly_near_zero
Pattern6,7,ACTB,3.73005628585815,all_cells,all_cells,D14/15,14.5,3,0.462491579453926,0.2877149073909848,2,0,1,0.6666666666666666,0.0,mostly_up
Pattern6,8,TMSB4X,3.67424964904785,all_cells,all_cells,D14/15,14.5,3,0.3046364183912112,0.14150876519587818,1,0,2,0.3333333333333333,0.0,mostly_near_zero
Pattern6,9,RPS8,3.66760182380676,all_cells,all_cells,D14/15,14.5,3,-0.6226638517310897,-0.7607518331072605,0,2,1,0.0,0.6666666666666666,mostly_down
Pattern6,10,HLA-B,3.60049033164978,all_cells,all_cells,D14/15,14.5,3,0.48454191808755037,0.49406834240475206,3,0,0,1.0,0.0,mostly_up
Pattern6,11,MT-ATP6,3.49035429954529,all_cells,all_cells,D14/15,14.5,3,-0.6319528024685273,-0.7958247004109147,0,2,1,0.0,0.6666666666666666,mostly_down
Pattern6,12,JUNB,3.4242627620697,all_cells,all_cells,D14/15,14.5,3,0.12426129343253933,-0.2589967821539343,1,2,0,0.3333333333333333,0.6666666666666666,mixed
Pattern6,13,HLA-A,3.40175747871399,all_cells,all_cells,D14/15,14.5,3,0.6141051098722166,0.6482092328216371,3,0,0,1.0,0.0,mostly_up
Pattern6,14,TMSB10,3.36170125007629,all_cells,all_cells,D14/15,14.5,3,0.46331603665028115,0.5185700507149527,2,0,1,0.6666666666666666,0.0,mostly_up
Pattern6,15,MT-CO2,3.34763860702515,all_cells,all_cells,D14/15,14.5,3,-0.33885345669153705,-0.5225020919910897,0,2,1,0.0,0.6666666666666666,mostly_down
Pattern6,16,RPLP0,3.26564383506775,all_cells,all_cells,D14/15,14.5,3,-0.14892778648262528,-0.3141572753657318,1,2,0,0.3333333333333333,0.6666666666666666,mixed
Pattern6,17,RPS2,3.2282235622406,all_cells,all_cells,D14/15,14.5,3,-0.4283616927172484,-0.3496353199351745,0,3,0,0.0,1.0,mostly_down
Pattern6,18,MT-CO1,3.20061993598938,all_cells,all_cells,D14/15,14.5,3,-0.6983767175295655,-0.764168321870283,0,3,0,0.0,1.0,mostly_down
Pattern6,19,IL32,3.18102240562439,all_cells,all_cells,D14/15,14.5,3,0.8458214120371862,1.1879667719962157,2,0,1,0.6666666666666666,0.0,mostly_up
Pattern6,20,MT-CYB,3.16288709640503,all_cells,all_cells,D14/15,14.5,3,-0.8243473420379477,-0.9643072200903724,0,3,0,0.0,1.0,mostly_down
Pattern6,21,MT-ND3,3.15685248374939,all_cells,all_cells,D14/15,14.5,3,-0.7961636111360951,-0.8249016390032295,0,3,0,0.0,1.0,mostly_down
Pattern6,22,FOS,3.04436087608337,all_cells,all_cells,D14/15,14.5,3,0.4527729237987271,0.939860582908592,2,1,0,0.6666666666666666,0.3333333333333333,mixed
Pattern6,23,MT-CO3,3.00524663925171,all_cells,all_cells,D14/15,14.5,3,-0.6583206490823041,-0.8552774276629656,0,2,1,0.0,0.6666666666666666,mostly_down
Pattern6,24,JUN,2.94318437576294,all_cells,all_cells,D14/15,14.5,3,1.1093424081692234,1.4925438874949002,2,1,0,0.6666666666666666,0.3333333333333333,mixed
Pattern6,25,MT-ND4L,2.89919328689575,all_cells,all_cells,D14/15,14.5,3,-0.5378189805595207,-0.6081682361679892,0,2,1,0.0,0.6666666666666666,mostly_down
Pattern6,1,EEF1A1,4.68198442459106,all_cells,all_cells,D28,28.0,3,-0.092017893595429,-0.023169098375744213,0,1,2,0.0,0.3333333333333333,mostly_near_zero
Pattern6,2,MTRNR2L8,4.41478681564331,all_cells,all_cells,D28,28.0,3,-0.2679429194411993,-0.5360913073149662,1,2,0,0.3333333333333333,0.6666666666666666,mixed
Pattern6,3,RPS12,4.24990892410278,all_cells,all_cells,D28,28.0,3,0.0427568039876031,-0.029901690715384177,1,0,2,0.3333333333333333,0.0,mostly_near_zero
Pattern6,4,CD52,4.03007030487061,all_cells,all_cells,D28,28.0,3,0.20918669634814613,0.26395737051468693,2,0,1,0.6666666666666666,0.0,mostly_up
Pattern6,5,B2M,3.97076559066772,all_cells,all_cells,D28,28.0,3,0.16695733130599363,0.14588313496404837,1,0,2,0.3333333333333333,0.0,mostly_near_zero
Pattern6,6,MALAT1,3.91864490509033,all_cells,all_cells,D28,28.0,3,-0.06179902499002191,-0.12106250539144447,0,0,3,0.0,0.0,mostly_near_zero
Pattern6,7,ACTB,3.73005628585815,all_cells,all_cells,D28,28.0,3,0.18594054619957076,0.0832427659770989,1,0,2,0.3333333333333333,0.0,mostly_near_zero
Pattern6,8,TMSB4X,3.67424964904785,all_cells,all_cells,D28,28.0,3,0.14492795485698848,0.03151737042961322,1,0,2,0.3333333333333333,0.0,mostly_near_zero
Pattern6,9,RPS8,3.66760182380676,all_cells,all_cells,D28,28.0,3,-0.09251814921991415,-0.07631775871689861,0,1,2,0.0,0.3333333333333333,mostly_near_zero
Pattern6,10,HLA-B,3.60049033164978,all_cells,all_cells,D28,28.0,3,0.07443815613390707,0.09771490473776723,0,0,3,0.0,0.0,mostly_near_zero
Pattern6,11,MT-ATP6,3.49035429954529,all_cells,all_cells,D28,28.0,3,-0.3227892904550143,-0.32345507761647774,0,2,1,0.0,0.6666666666666666,mostly_down
Pattern6,12,JUNB,3.4242627620697,all_cells,all_cells,D28,28.0,3,-0.06917761224774328,-0.3804552173597511,1,2,0,0.3333333333333333,0.6666666666666666,mixed
Pattern6,13,HLA-A,3.40175747871399,all_cells,all_cells,D28,28.0,3,0.10622591167971684,0.12612405458387954,0,0,3,0.0,0.0,mostly_near_zero
Pattern6,14,TMSB10,3.36170125007629,all_cells,all_cells,D28,28.0,3,0.1493361096355983,-0.02579543515042637,1,0,2,0.3333333333333333,0.0,mostly_near_zero
Pattern6,15,MT-CO2,3.34763860702515,all_cells,all_cells,D28,28.0,3,-0.10501995275324501,-0.16997419193090835,0,0,3,0.0,0.0,mostly_near_zero
Pattern6,16,RPLP0,3.26564383506775,all_cells,all_cells,D28,28.0,3,0.036798499659839834,0.007162324952457055,0,0,3,0.0,0.0,mostly_near_zero
Pattern6,17,RPS2,3.2282235622406,all_cells,all_cells,D28,28.0,3,-0.07614222128036197,0.1045163721682929,0,1,2,0.0,0.3333333333333333,mostly_near_zero
Pattern6,18,MT-CO1,3.20061993598938,all_cells,all_cells,D28,28.0,3,-0.14566276960601776,-0.14591127015662764,0,0,3,0.0,0.0,mostly_near_zero
Pattern6,19,IL32,3.18102240562439,all_cells,all_cells,D28,28.0,3,0.30066834710786355,0.14818966144927792,1,0,2,0.3333333333333333,0.0,mostly_near_zero
Pattern6,20,MT-CYB,3.16288709640503,all_cells,all_cells,D28,28.0,3,-0.2715638891364023,-0.10808022354146729,0,1,2,0.0,0.3333333333333333,mostly_near_zero
Pattern6,21,MT-ND3,3.15685248374939,all_cells,all_cells,D28,28.0,3,-0.4298692022995401,-0.3302102494543586,0,2,1,0.0,0.6666666666666666,mostly_down
Pattern6,22,FOS,3.04436087608337,all_cells,all_cells,D28,28.0,3,0.6017793903743124,0.8756020070393831,2,1,0,0.6666666666666666,0.3333333333333333,mixed
Pattern6,23,MT-CO3,3.00524663925171,all_cells,all_cells,D28,28.0,3,-0.2198426771757127,-0.18992130956407216,0,1,2,0.0,0.3333333333333333,mostly_near_zero
Pattern6,24,JUN,2.94318437576294,all_cells,all_cells,D28,28.0,3,0.38630603690940885,0.051016390605981954,1,0,2,0.3333333333333333,0.0,mostly_near_zero
Pattern6,25,MT-ND4L,2.89919328689575,all_cells,all_cells,D28,28.0,3,-0.16627191676015407,-0.026441268419409525,0,1,2,0.0,0.3333333333333333,mostly_near_zero
Pattern7,1,MALAT1,5.868567943573,all_cells,all_cells,D2,2.0,3,0.06703849605491403,0.03029588709557629,0,0,3,0.0,0.0,mostly_near_zero
Pattern7,2,EEF1A1,5.79924631118774,all_cells,all_cells,D2,2.0,3,0.054139414919388194,0.047931390369116755,0,0,3,0.0,0.0,mostly_near_zero
Pattern7,3,RPS12,5.49852848052979,all_cells,all_cells,D2,2.0,3,0.050528000563533126,0.016757638089321958,0,0,3,0.0,0.0,mostly_near_zero
Pattern7,4,RPS8,5.03087282180786,all_cells,all_cells,D2,2.0,3,0.013987336251835458,0.0318147887979201,0,0,3,0.0,0.0,mostly_near_zero
Pattern7,5,MT-CO2,4.68273019790649,all_cells,all_cells,D2,2.0,3,0.056022217766090066,0.04139408093288566,0,0,3,0.0,0.0,mostly_near_zero
Pattern7,6,B2M,4.42562389373779,all_cells,all_cells,D2,2.0,3,0.059720514140432,-0.02002716258862236,1,0,2,0.3333333333333333,0.0,mostly_near_zero
Pattern7,7,MT-CO3,4.36262273788452,all_cells,all_cells,D2,2.0,3,0.06231134924109464,0.05739788044922456,0,0,3,0.0,0.0,mostly_near_zero
Pattern7,8,MT-ATP6,4.29405355453491,all_cells,all_cells,D2,2.0,3,0.07929985253997825,0.07632505445707416,0,0,3,0.0,0.0,mostly_near_zero
Pattern7,9,MT-CO1,4.17608261108398,all_cells,all_cells,D2,2.0,3,0.027684931950285947,0.03295208695580776,0,0,3,0.0,0.0,mostly_near_zero
Pattern7,10,MT-ND3,4.16217517852783,all_cells,all_cells,D2,2.0,3,-0.007841304215570943,-0.054200603943082015,0,0,3,0.0,0.0,mostly_near_zero
Pattern7,11,MT-ND4L,3.98302412033081,all_cells,all_cells,D2,2.0,3,0.08361870498726927,0.0906758594111956,0,0,3,0.0,0.0,mostly_near_zero
Pattern7,12,RPLP0,3.86383605003357,all_cells,all_cells,D2,2.0,3,0.037989517640793835,0.029465887888674658,0,0,3,0.0,0.0,mostly_near_zero
Pattern7,13,TMSB4X,3.85318446159363,all_cells,all_cells,D2,2.0,3,-0.036220991565620864,-0.002476588283910175,0,1,2,0.0,0.3333333333333333,mostly_near_zero
Pattern7,14,MT-CYB,3.80605411529541,all_cells,all_cells,D2,2.0,3,0.06901408763052193,0.10286662976464811,0,0,3,0.0,0.0,mostly_near_zero
Pattern7,15,RPS2,3.78601026535034,all_cells,all_cells,D2,2.0,3,-0.05703210842156222,-0.14939876455394518,0,0,3,0.0,0.0,mostly_near_zero
Pattern7,16,TMSB10,3.67510557174683,all_cells,all_cells,D2,2.0,3,0.038374241465413426,0.004072523081584123,0,0,3,0.0,0.0,mostly_near_zero
Pattern7,17,AC090498.1,3.45809507369995,all_cells,all_cells,D2,2.0,3,-0.05854054882303927,-0.044992009100969454,1,1,1,0.3333333333333333,0.3333333333333333,mixed
Pattern7,18,FTH1,3.44514584541321,all_cells,all_cells,D2,2.0,3,-0.09271059408802411,-0.10633330498478344,0,0,3,0.0,0.0,mostly_near_zero
Pattern7,19,PTMA,3.39766192436218,all_cells,all_cells,D2,2.0,3,0.04818917550034859,-0.015704482459069524,0,0,3,0.0,0.0,mostly_near_zero
Pattern7,20,HLA-B,3.36830735206604,all_cells,all_cells,D2,2.0,3,0.04227591773277221,0.0767561091336173,0,0,3,0.0,0.0,mostly_near_zero
Pattern7,21,HLA-A,3.12411761283875,all_cells,all_cells,D2,2.0,3,0.051192883456255465,0.057448643813382105,0,0,3,0.0,0.0,mostly_near_zero
Pattern7,22,MT-ND1,3.04785966873169,all_cells,all_cells,D2,2.0,3,-0.014314001161406983,-0.0770471000188131,0,0,3,0.0,0.0,mostly_near_zero
Pattern7,23,CCR7,2.84018874168396,all_cells,all_cells,D2,2.0,3,-0.3374620797007643,-0.12982917265786575,0,1,2,0.0,0.3333333333333333,mostly_near_zero
Pattern7,24,MT-ND4,2.79694938659668,all_cells,all_cells,D2,2.0,3,0.06100289574012526,0.0018192815397117812,0,0,3,0.0,0.0,mostly_near_zero
Pattern7,25,VIM,2.70796346664429,all_cells,all_cells,D2,2.0,3,-0.15096095032971016,-0.19862349602174412,0,1,2,0.0,0.3333333333333333,mostly_near_zero
Pattern7,1,MALAT1,5.868567943573,all_cells,all_cells,D4,4.0,3,0.0699094996048751,-0.011715891013874824,1,0,2,0.3333333333333333,0.0,mostly_near_zero
Pattern7,2,EEF1A1,5.79924631118774,all_cells,all_cells,D4,4.0,3,0.059840424174735674,0.0181349423614261,0,0,3,0.0,0.0,mostly_near_zero
Pattern7,3,RPS12,5.49852848052979,all_cells,all_cells,D4,4.0,3,0.11097355957678505,0.013385726461807579,1,0,2,0.3333333333333333,0.0,mostly_near_zero
Pattern7,4,RPS8,5.03087282180786,all_cells,all_cells,D4,4.0,3,0.059071561990641897,-0.0006533339674703598,0,0,3,0.0,0.0,mostly_near_zero
Pattern7,5,MT-CO2,4.68273019790649,all_cells,all_cells,D4,4.0,3,0.006972829296177707,0.061383864434574775,0,0,3,0.0,0.0,mostly_near_zero
Pattern7,6,B2M,4.42562389373779,all_cells,all_cells,D4,4.0,3,-0.022005682967804436,-0.012976706164931073,0,0,3,0.0,0.0,mostly_near_zero
Pattern7,7,MT-CO3,4.36262273788452,all_cells,all_cells,D4,4.0,3,0.01373932733164492,0.037257530270448314,0,0,3,0.0,0.0,mostly_near_zero
Pattern7,8,MT-ATP6,4.29405355453491,all_cells,all_cells,D4,4.0,3,0.05811661449172156,0.12592735970453717,0,0,3,0.0,0.0,mostly_near_zero
Pattern7,9,MT-CO1,4.17608261108398,all_cells,all_cells,D4,4.0,3,-0.028220940643252607,-0.01785504195375509,0,0,3,0.0,0.0,mostly_near_zero
Pattern7,10,MT-ND3,4.16217517852783,all_cells,all_cells,D4,4.0,3,-0.047705634739812076,0.006045134612074676,0,0,3,0.0,0.0,mostly_near_zero
Pattern7,11,MT-ND4L,3.98302412033081,all_cells,all_cells,D4,4.0,3,0.08344947783186225,0.1451697330277728,0,0,3,0.0,0.0,mostly_near_zero
Pattern7,12,RPLP0,3.86383605003357,all_cells,all_cells,D4,4.0,3,0.0650620007508073,0.01922163181506953,0,0,3,0.0,0.0,mostly_near_zero
Pattern7,13,TMSB4X,3.85318446159363,all_cells,all_cells,D4,4.0,3,-0.0677434782556432,-0.08290315016223282,0,0,3,0.0,0.0,mostly_near_zero
Pattern7,14,MT-CYB,3.80605411529541,all_cells,all_cells,D4,4.0,3,0.04588315460727147,0.06353321801926803,0,0,3,0.0,0.0,mostly_near_zero
Pattern7,15,RPS2,3.78601026535034,all_cells,all_cells,D4,4.0,3,0.09180138503116157,-0.25126989484897067,1,2,0,0.3333333333333333,0.6666666666666666,mixed
Pattern7,16,TMSB10,3.67510557174683,all_cells,all_cells,D4,4.0,3,-0.0055364468843948815,-0.0005435105479012492,0,0,3,0.0,0.0,mostly_near_zero
Pattern7,17,AC090498.1,3.45809507369995,all_cells,all_cells,D4,4.0,3,-0.2055670789841635,-0.0689135884213723,0,1,2,0.0,0.3333333333333333,mostly_near_zero
Pattern7,18,FTH1,3.44514584541321,all_cells,all_cells,D4,4.0,3,-0.2954870938997338,-0.2971738890006108,0,2,1,0.0,0.6666666666666666,mostly_down
Pattern7,19,PTMA,3.39766192436218,all_cells,all_cells,D4,4.0,3,0.030710196254119637,-0.06543652394726429,0,0,3,0.0,0.0,mostly_near_zero
Pattern7,20,HLA-B,3.36830735206604,all_cells,all_cells,D4,4.0,3,-0.08003224503041,0.041692318123542904,0,1,2,0.0,0.3333333333333333,mostly_near_zero
Pattern7,21,HLA-A,3.12411761283875,all_cells,all_cells,D4,4.0,3,-0.04497496637826259,0.04942806753617823,0,1,2,0.0,0.3333333333333333,mostly_near_zero
Pattern7,22,MT-ND1,3.04785966873169,all_cells,all_cells,D4,4.0,3,-0.10744368254343388,-0.07884279002230699,0,0,3,0.0,0.0,mostly_near_zero
Pattern7,23,CCR7,2.84018874168396,all_cells,all_cells,D4,4.0,3,-0.07807717576656732,-0.37907132727891835,1,2,0,0.3333333333333333,0.6666666666666666,mixed
Pattern7,24,MT-ND4,2.79694938659668,all_cells,all_cells,D4,4.0,3,0.016034494689058338,-0.045321163168416945,0,0,3,0.0,0.0,mostly_near_zero
Pattern7,25,VIM,2.70796346664429,all_cells,all_cells,D4,4.0,3,-0.31805669048072244,-0.29876932903500375,0,2,1,0.0,0.6666666666666666,mostly_down
Pattern7,1,MALAT1,5.868567943573,all_cells,all_cells,D6,6.0,3,0.05526267324444767,0.06010623804743709,0,0,3,0.0,0.0,mostly_near_zero
Pattern7,2,EEF1A1,5.79924631118774,all_cells,all_cells,D6,6.0,3,0.1068403811202406,0.10045515637428082,0,0,3,0.0,0.0,mostly_near_zero
Pattern7,3,RPS12,5.49852848052979,all_cells,all_cells,D6,6.0,3,0.12304004790594192,0.09308965667869273,1,0,2,0.3333333333333333,0.0,mostly_near_zero
Pattern7,4,RPS8,5.03087282180786,all_cells,all_cells,D6,6.0,3,0.06862411693478936,0.08530695961575852,0,0,3,0.0,0.0,mostly_near_zero
Pattern7,5,MT-CO2,4.68273019790649,all_cells,all_cells,D6,6.0,3,0.045546883123392355,0.009761029242220332,0,0,3,0.0,0.0,mostly_near_zero
Pattern7,6,B2M,4.42562389373779,all_cells,all_cells,D6,6.0,3,0.05757977623169038,0.029836034641556708,0,0,3,0.0,0.0,mostly_near_zero
Pattern7,7,MT-CO3,4.36262273788452,all_cells,all_cells,D6,6.0,3,0.06022588944516608,0.07222830445242678,0,0,3,0.0,0.0,mostly_near_zero
Pattern7,8,MT-ATP6,4.29405355453491,all_cells,all_cells,D6,6.0,3,0.07298881479363395,0.09106210565295925,0,0,3,0.0,0.0,mostly_near_zero
Pattern7,9,MT-CO1,4.17608261108398,all_cells,all_cells,D6,6.0,3,0.03857334145098908,0.008769013748343824,0,0,3,0.0,0.0,mostly_near_zero
Pattern7,10,MT-ND3,4.16217517852783,all_cells,all_cells,D6,6.0,3,-0.08547469763862914,-0.041759942060668465,0,0,3,0.0,0.0,mostly_near_zero
Pattern7,11,MT-ND4L,3.98302412033081,all_cells,all_cells,D6,6.0,3,0.08304318242202591,0.07540787776106228,0,0,3,0.0,0.0,mostly_near_zero
Pattern7,12,RPLP0,3.86383605003357,all_cells,all_cells,D6,6.0,3,0.11137242906990193,0.10600560681051086,0,0,3,0.0,0.0,mostly_near_zero
Pattern7,13,TMSB4X,3.85318446159363,all_cells,all_cells,D6,6.0,3,0.009716896571307624,-0.00037210830167211384,0,0,3,0.0,0.0,mostly_near_zero
Pattern7,14,MT-CYB,3.80605411529541,all_cells,all_cells,D6,6.0,3,0.06409165714482097,0.04950681029862736,0,0,3,0.0,0.0,mostly_near_zero
Pattern7,15,RPS2,3.78601026535034,all_cells,all_cells,D6,6.0,3,0.023583006953519003,-0.18513931562955754,1,0,2,0.3333333333333333,0.0,mostly_near_zero
Pattern7,16,TMSB10,3.67510557174683,all_cells,all_cells,D6,6.0,3,-0.021450032858339796,0.019661645731849475,0,0,3,0.0,0.0,mostly_near_zero
Pattern7,17,AC090498.1,3.45809507369995,all_cells,all_cells,D6,6.0,3,-0.31278834995548976,-0.35335567124359457,0,2,1,0.0,0.6666666666666666,mostly_down
