,Pattern1,Pattern2,Pattern3,Pattern4,Pattern5
CYP27A1,3.2072290196083486e-05,1.1025565072486643e-05,0.3256058990955353,9.707620307608522e-08,8.794843779469375e-06
WNT10A,0.022221824154257774,2.4423248760285787e-05,1.3735484571952838e-05,0.0447261705994606,0.17465868592262268
TUBA4A,0.2880638539791107,0.7869061827659607,0.13104669749736786,0.7887455224990845,0.27725085616111755
PTPRN,0.00019798672292381525,0.00023489211162086576,0.011045679450035095,0.0014198279241099954,0.0025179139338433743
GMPPA,0.07142499834299088,0.16311368346214294,0.26131030917167664,0.0,0.07712959498167038
CHPF,0.03806454688310623,0.07917867600917816,0.007990934886038303,0.01795596443116665,0.050782378762960434
OBSL1,0.00020758617029059678,9.304535342380404e-05,0.00038035379839129746,0.0006454703980125487,0.0022789747454226017
STK11IP,0.0210228580981493,0.0322122797369957,0.22350113093852997,0.01747916080057621,0.039687853306531906
SLC4A3,3.709625525516458e-05,4.084368993062526e-05,0.014064453542232513,0.00020260455494280905,0.02737734280526638
EPHA4,0.10476956516504288,0.09608360379934311,2.9231950975372456e-06,0.14820554852485657,1.645982774789445e-05
WDFY1,0.07506362348794937,0.18829476833343506,0.39829981327056885,0.06453268229961395,0.08192228525876999
SERPINE2,0.04089893400669098,0.008716977201402187,0.004233799409121275,0.04341297596693039,0.00034151526051573455
FAM124B,8.322660141857341e-05,6.738542288076133e-05,0.005348550621420145,9.502743341727182e-05,0.00029721538885496557
COL4A4,0.00011167591583216563,0.00020886324637103826,7.480482599930838e-05,3.120296241831966e-05,0.07045581936836243
CCL20,7.786956302879844e-06,2.5764757083379664e-06,0.10298732668161392,0.04236602038145065,4.474722118175123e-06
PID1,2.2863929416416795e-07,0.0,0.3656814694404602,5.241308099357411e-05,0.00015141181938815862
DNER,3.627771729952656e-05,6.568001845153049e-05,0.0022051369305700064,0.00012141247134422883,0.00022483318753074855
ITM2C,0.1603834182024002,0.0536339208483696,0.02315661683678627,0.05279663950204849,0.3033592104911804
AC012507.4,0.00036913869553245604,9.736728679854423e-05,0.0005619684816338122,0.0012338380329310894,0.0003484072512947023
PSMD1,0.20236705243587494,0.20865443348884583,0.26092666387557983,0.1142217367887497,0.2198573648929596
B3GNT7,1.8716156091613811e-07,0.07499675452709198,4.851636185776442e-05,0.07504737377166748,0.07969032973051071
PTMA,3.5992815494537354,3.3164947032928467,1.8657605648040771,3.086975574493408,3.525561809539795
NPPC,0.00023604536545462906,7.028422987787053e-05,0.0005476304795593023,0.00017975532682612538,0.0005437058862298727
DGKD,0.12556718289852142,0.26022520661354065,0.2501503825187683,0.10255768895149231,0.2871028482913971
HJURP,0.00014554847439285368,0.0011794809252023697,0.0002734552545007318,0.0010595724452286959,0.00039885923615656793
SH3BP4,1.7873249817057513e-05,1.536863055662252e-05,0.055667079985141754,0.003105230862274766,0.049269527196884155
AGAP1,6.46576372673735e-05,0.060877732932567596,0.00028936524176970124,0.0001366780197713524,0.0001056004039128311
ACKR3,7.119579095160589e-05,0.0004637557431124151,0.023696059361100197,0.0007472336292266846,0.00016906240489333868
AC105760.2,0.00031345561728812754,7.113336323527619e-05,0.0005240119062364101,7.095029286574572e-05,0.00037948100361973047
RAMP1,4.859885649466378e-08,0.0434686578810215,0.0011576043907552958,0.023333415389060974,0.019318338483572006
GPR35,1.5064527758568147e-07,0.06425204873085022,0.30494800209999084,0.12348412722349167,9.472511010244489e-06
PASK,0.4611041843891144,0.0,4.8908405005931854e-06,0.0909072607755661,0.035265810787677765
BOK,6.705761916236952e-05,0.008763695135712624,0.0001627703895792365,0.0003125015937257558,0.00018681571236811578
DTYMK,0.09285645186901093,0.20672456920146942,0.14890125393867493,0.0,0.09785305708646774
ING5,0.14658987522125244,0.053912363946437836,0.11810749769210815,0.052778203040361404,0.15739484131336212
NEU4,0.0,0.0,0.14659011363983154,0.051651496440172195,6.120559555711225e-05
PDCD1,0.031520891934633255,0.058589790016412735,6.425321771530434e-05,0.09163729846477509,2.3108152163331397e-05
AC093642.3,7.182989793363959e-05,0.001670525292865932,0.02954144962131977,0.0016177608631551266,0.0019331967923790216
RP11-341N2.1,8.104661537799984e-05,4.5082622818881646e-05,0.01539300475269556,0.0003066590870730579,0.0008600243018008769
CHL1,6.627731636399403e-05,4.302355591789819e-05,0.00012243342644069344,7.941480726003647e-05,0.023306773975491524
CRBN,0.42758485674858093,0.44708219170570374,0.24222981929779053,0.13706469535827637,0.18528293073177338
LRRN1,0.00022801711747888476,5.936521483818069e-05,0.00022555228497367352,0.0003077232395298779,0.012646947987377644
AC018816.3,0.027116194367408752,0.0011939882533624768,0.029696177691221237,0.011850619688630104,6.48443674435839e-05
BHLHE40,3.675475568343245e-08,0.6109625697135925,0.38339442014694214,0.6592308282852173,0.35931870341300964
ARL8B,0.13060082495212555,0.19736404716968536,0.6209734678268433,0.40313780307769775,0.2508513927459717
AC026202.3,6.286161806201562e-05,5.286234227241948e-05,0.02184232883155346,4.3059768358943984e-05,0.00024566150386817753
EDEM1,0.06616847962141037,0.032463930547237396,0.3185625970363617,0.12024466693401337,0.21993188560009003
LMCD1,0.0004912345320917666,0.00012491339293774217,0.0005071227205917239,0.0002778565394692123,0.004090405534952879
OXTR,9.757114457897842e-05,0.00011721207556547597,0.0002220048918388784,5.7423723774263635e-05,0.00024672268773429096
RP11-380O24.1,0.0002368582208873704,0.00014361162902787328,0.00029077602084726095,0.00011560690472833812,0.0007282346487045288
CAMK1,1.980684601221583e-06,0.0036768000572919846,0.49851661920547485,2.451134548664413e-07,0.00535518629476428
IL17RE,0.010746512562036514,0.0034967875108122826,0.014719797298312187,9.991913248086348e-05,0.00101038021966815
PRRT3,0.03510216996073723,0.0215160995721817,0.017247214913368225,3.2231419027084485e-05,0.0097357127815485
FANCD2,0.034896370023489,0.00495667802169919,0.03562914580106735,0.013674887828528881,0.05013148859143257
IRAK2,1.6137235547830642e-07,0.0012256490299478173,0.3012310266494751,0.10362459719181061,0.1159660592675209
LINC00852,0.0011564235901460052,0.02505800500512123,0.04636780917644501,0.00024732775636948645,0.003407099051401019
HRH1,6.888837447149854e-07,0.0,0.09559284895658493,0.01239766739308834,1.8420050764689222e-05
PPARG,2.8179587388876826e-05,2.8614385882974602e-05,0.04275105521082878,0.0015770988538861275,6.673830648651347e-05
TSEN2,0.060458797961473465,0.03836176171898842,0.0375477559864521,0.0,0.058435868471860886
TMEM40,0.0005939326365478337,0.0010018076281994581,0.03338130563497543,2.8668173399637453e-05,0.0002697535674087703
LSM3,0.3460853397846222,0.49012431502342224,0.40277817845344543,0.07941827923059464,0.3808538317680359
SH3BP5,0.25708141922950745,0.521806001663208,0.37532973289489746,0.0055657606571912766,0.47345173358917236
EAF1,2.1220741473371163e-05,0.0029254776891320944,0.42334625124931335,0.18875989317893982,0.00019087664259131998
EAF1-AS1,0.00020567311730701476,8.993472874863073e-05,0.018909553065896034,0.000173268374055624,0.0003487918875180185
ANKRD28,7.226481670841167e-07,0.04223489388823509,0.38423842191696167,0.16965727508068085,0.076331228017807
OXNAD1,0.5569542050361633,0.13056255877017975,0.04814659059047699,0.0,0.021043598651885986
ZNF385D,7.410991383949295e-05,7.386536162812263e-05,0.013586037792265415,0.00012239119678270072,0.0005042600096203387
THRB,8.463359699817374e-05,6.149159162305295e-05,0.0015330598689615726,9.52719638007693e-05,0.01065231766551733
EOMES,3.8028629205655307e-05,0.42083975672721863,7.88529941928573e-05,2.116447461730786e-07,8.379796054214239e-05
CMC1,0.05436310917139053,1.0579065084457397,0.18764455616474152,1.3051067980995867e-05,0.09126473218202591
CMTM6,0.28361156582832336,0.31657546758651733,0.7462350130081177,0.5734339356422424,0.6297626495361328
CCR4,0.09519325196743011,0.0,7.5372222454461735e-06,0.06116213649511337,1.51569602167001e-05
CRTAP,0.19540295004844666,0.2553026080131531,0.8021587133407593,0.0016059004701673985,0.17337621748447418
STAC,4.9146761739393696e-05,3.700815068441443e-05,0.0004960303194820881,0.0001303757744608447,0.0004075296164955944
LRRFIP2,0.10180256515741348,0.19582435488700867,0.5342801809310913,0.22405683994293213,0.15915526449680328
ITGA9,0.00013011146802455187,8.134840027196333e-05,0.00048684162902645767,9.02879546629265e-05,0.0004890861455351114
CTDSPL,0.00030388342565856874,5.7473745982861146e-05,0.08131350576877594,4.901440843241289e-05,0.0029460634104907513
MYD88,0.17064999043941498,0.40690645575523376,0.7255218029022217,0.04973737895488739,0.2018437534570694
ACVR2B,0.012900305911898613,0.0001594687782926485,0.00043137549073435366,6.172568828333169e-05,0.0006657300982624292
XIRP1,6.38349520158954e-05,4.9928690714295954e-05,0.0006427490734495223,8.255078864749521e-05,0.0003786399611271918
CX3CR1,2.3020039208176968e-08,0.6911447048187256,0.3109792172908783,1.5879715320465948e-08,0.0006585430819541216
CCR8,0.00403040973469615,9.234705794369802e-05,0.0002556607942096889,0.0010764522012323141,0.0005600469885393977
EIF1B,0.4384215772151947,0.3018335700035095,0.49349328875541687,0.39717599749565125,0.6363781094551086
CTNNB1,0.1722424030303955,0.16909335553646088,0.5104566216468811,0.31770044565200806,0.27409279346466064
CCK,6.207342812558636e-05,5.090546255814843e-05,0.0002201040042564273,9.589761612005532e-05,0.0005031205364502966
ZBTB47,8.88269642018713e-05,2.1513080355362035e-05,0.03678908944129944,3.213530726497993e-05,0.0003192008298356086
RP11-70C1.1,3.070688035222702e-05,4.47766506113112e-05,0.06272832304239273,5.237416917225346e-05,0.0018264091340824962
RP11-70C1.3,5.698424865840934e-05,5.136067920830101e-05,0.00023451274319086224,7.827713852748275e-05,0.0002500892151147127
ZNF662,0.0004054429882671684,5.582586527452804e-05,0.0007765661575831473,0.00012179937766632065,0.006659050937741995
POMGNT2,0.056179240345954895,0.06141780689358711,0.028968200087547302,0.026626991108059883,0.006030041724443436
RP11-424N24.2,8.1617348769214e-05,0.00010808670049300417,0.00019185198470950127,0.00018686991825234145,0.00036322689265944064
ZNF445,0.04984336718916893,0.060141585767269135,0.0976412370800972,0.003575275419279933,0.0329899862408638
ZNF660,8.484201680403203e-05,0.00026983534917235374,0.0006631414871662855,0.00019719883857760578,0.00729363365098834
KIF15,0.0012086153728887439,0.002216527471318841,0.007608512882143259,0.0002666708896867931,0.0054934765212237835
CDCP1,3.7341022107284516e-05,5.209261507843621e-05,0.07983453571796417,0.007365570869296789,0.0003161387867294252
TMEM158,4.214548607706092e-05,5.740458072978072e-05,0.03578532114624977,0.00020596027025021613,0.00017087635933421552
LZTFL1,0.08208587765693665,0.05485019087791443,0.043893177062273026,0.10034815967082977,0.11887240409851074
CCR9,0.018796486780047417,6.006646071909927e-05,9.784845315152779e-05,0.002688855864107609,0.0010731520596891642
CXCR6,6.564547220477834e-05,0.08787132799625397,5.2499704906949773e-05,0.054673247039318085,2.6287216314813122e-05
CCR3,6.656510231550783e-05,4.266779069439508e-05,0.00017896304780151695,6.453465903177857e-05,0.00019949726993218064
CCR1,1.0290699492543354e-06,0.01609588786959648,0.5802218914031982,0.008887275122106075,5.978234185022302e-06
CCR2,0.02058500237762928,0.031989481300115585,0.22882862389087677,0.0,0.021961377933621407
RP11-24F11.2,6.008899049447791e-07,0.0,0.14764507114887238,0.020129721611738205,0.00012752151815220714
CCR5,1.2417316611390561e-05,0.06510285288095474,0.12431872636079788,0.016447272151708603,0.00010271623614244163
CCRL2,1.8502777976436846e-08,0.0,0.36695700883865356,0.07124833762645721,7.113901574484771e-06
KIF9,0.12779627740383148,0.1257382035255432,0.18377454578876495,0.0007141125970520079,0.15745459496974945
RP11-708J19.1,0.02114240452647209,0.02621210552752018,0.031455375254154205,6.185274105519056e-05,0.02124323509633541
PTPN23,0.07359550893306732,0.08021534979343414,0.18287599086761475,0.03255892172455788,0.08076298236846924
PFKFB4,1.235394808674073e-08,2.9635622922796756e-05,0.38482266664505005,3.247858558097505e-06,0.00014211577945388854
UCN2,4.36892660218291e-05,3.8402511563617736e-05,0.0036076263058930635,0.00011578481644392014,0.00019532513397280127
UQCRC1,0.3917780816555023,0.4843277335166931,0.7627304196357727,0.04621179401874542,0.27227041125297546
RP13-131K19.6,0.00010736208059825003,6.923045293660834e-05,0.00018545446800999343,9.171792771667242e-05,0.000270677002845332
GPX1,0.45213350653648376,0.36154571175575256,2.4536569118499756,0.18014734983444214,0.4096941649913788
MST1,0.021653616800904274,0.0018240204080939293,0.005672341678291559,0.00021728350839111954,0.013998974114656448
GMPPB,0.08444751054048538,0.1025250256061554,0.15650972723960876,0.04050396755337715,0.11987490206956863
FAM212A,0.0013394550187513232,0.0005939735565334558,0.02090694010257721,0.001064677257090807,0.07373244315385818
SEMA3F-AS1,0.000220223591895774,0.00012174287985544652,0.0017258452717214823,0.004941947758197784,0.00040567884570918977
GNAI2,0.2765735983848572,0.5934183597564697,1.3726922273635864,0.2173614650964737,0.27780675888061523
ZMYND10,0.0002222885814262554,0.0009944221237674356,0.00034196474007330835,0.00012993144628126174,0.0002919761755038053
CISH,0.18037110567092896,0.23650002479553223,0.14734762907028198,0.0,0.003965785726904869
MAPKAPK3,0.13020780682563782,0.2980056703090668,0.6535692811012268,4.004052200912156e-08,0.04518929868936539
MANF,0.24131639301776886,0.40284496545791626,0.23573364317417145,0.18104301393032074,0.2036968320608139
ALAS1,0.09305941313505173,0.0673777163028717,0.24927254021167755,0.076915442943573,0.027286265045404434
TLR9,3.1501578632742167e-05,3.5515760828275234e-05,0.00027073328965343535,6.380887498380616e-05,0.028381435200572014
RP5-1157M23.2,0.0031160390935838223,0.00017165602184832096,0.014022880233824253,0.0009458791464567184,0.001181986415758729
SEMA3G,0.00018795166397467256,5.842894097440876e-05,0.00021392221970018,0.00021827079763170332,0.00029098399681970477
STAB1,2.4233526119132875e-07,0.0,0.5095207095146179,1.842504616433871e-06,2.382689444857533e-06
GNL3,0.29253897070884705,0.1219770535826683,0.11904334276914597,0.4436744451522827,0.3206177353858948
GLT8D1,0.15256242454051971,0.2392154186964035,0.08829086273908615,0.0,0.07391287386417389
SPCS1,0.8718684911727905,0.9326190948486328,0.5434482097625732,0.11874260753393173,0.49918243288993835
TMEM110,0.00016732995572965592,0.00016925096861086786,0.024488644674420357,0.016450781375169754,0.005696084816008806
PRKCD,0.08067896962165833,0.10147236287593842,0.6740226149559021,0.04205460473895073,0.35601621866226196
TKT,0.5407074093818665,0.3442319929599762,1.6782634258270264,0.06674140691757202,0.30190330743789673
CHDH,8.070934563875198e-05,8.174006507033482e-05,0.00021875149104744196,8.257893932750449e-05,0.00039270578417927027
IL17RB,0.00011004044790752232,6.57277341815643e-05,0.0003867819905281067,0.00017933337949216366,0.000258346350165084
ACTR8,0.08246166259050369,0.11532609164714813,0.097889244556427,0.028139261528849602,0.04801314324140549
SELK,0.4452468454837799,0.5220628380775452,0.3177381157875061,1.6227902173995972,0.4551943838596344
CACNA2D3,4.623902350431308e-05,6.335887883324176e-05,0.16390058398246765,1.1413301592710923e-07,0.01815175823867321
HESX1,0.00011327020911267027,0.00012518464063759893,0.0781196802854538,4.1065719415200874e-05,0.018982011824846268
DNAH12,0.0001348480727756396,3.9488884794991463e-05,0.0005984746385365725,0.000257862702710554,0.0006637569749727845
ARF4,0.2788570821285248,0.4831857979297638,0.450251966714859,0.6608768105506897,0.3614268898963928
FLNB,0.10229820013046265,4.05905484512914e-05,0.12155523151159286,0.05833081901073456,0.1029319241642952
DNASE1L3,4.64391487184912e-05,3.151738565065898e-05,0.017425816506147385,0.00010549787839408964,0.069245345890522
RP11-802O23.3,0.007199897430837154,0.0003753144119400531,0.03360074758529663,0.001710674143396318,0.0024951330851763487
ACOX2,6.143752398202196e-05,5.848091677762568e-05,0.03041987121105194,0.00020222726743668318,0.0001844741782406345
PTPRG,5.577185220317915e-05,3.85111452487763e-05,0.00014968584582675248,0.00010886743984883651,0.0003434027312323451
PSMD6-AS2,0.0266991276293993,0.0016473911236971617,0.05512572079896927,0.020293690264225006,0.003234198084101081
PRICKLE2,5.3425581427291036e-05,9.633137960918248e-05,0.00018684493261389434,0.00012656222679652274,0.0005441945395432413
KBTBD8,1.0624133892633836e-06,0.0001079001885955222,0.1188553050160408,0.06828152388334274,0.11691319942474365
FAM19A1,0.025588609278202057,0.026500141248106956,9.21471364563331e-05,4.379774327389896e-05,0.00010755406401585788
FRMD4B,0.02354567125439644,0.039134323596954346,0.2515431344509125,0.041639525443315506,0.0012352311750873923
GPR27,9.856840915745124e-05,0.0007652564090676606,0.04054244980216026,2.1411955458461307e-05,0.00014686823124065995
PROK2,2.0804785890504718e-05,0.03717431426048279,0.10781415551900864,0.0001892438594950363,1.2125258763262536e-05
LINC00877,0.0,0.0,0.6219385862350464,0.0002047290763584897,6.230895087355748e-05
RP11-398A8.5,6.176915485411882e-05,4.432060813996941e-05,0.006591936573386192,8.158446871675551e-05,0.00025616062339395285
RYBP,0.02260703220963478,2.5814990294747986e-05,0.4605059325695038,0.38564422726631165,0.0613020658493042
LINC00960,4.941851148032583e-05,6.388715701177716e-05,0.0002556657127570361,7.378122973022982e-05,0.00037116522435098886
HTR1F,7.96673193690367e-05,5.191909076529555e-05,0.0001827143132686615,0.0001313910324824974,0.000589589704759419
PROS1,7.894652662798762e-05,0.000157331713126041,0.0014468720182776451,9.564373613102362e-05,0.0004478883929550648
MTRNR2L12,2.4841582775115967,3.1381185054779053,2.019644021987915,0.9998802542686462,2.7899279594421387
ARL6,0.036801524460315704,0.014531734399497509,0.003710862249135971,0.007374420762062073,0.008313281461596489
CLDND1,0.21217957139015198,0.17166271805763245,0.19411920011043549,0.3364780843257904,0.16990552842617035
GPR15,0.023206403478980064,4.308941788622178e-05,0.00031496421433985233,0.0003712558827828616,0.00020311344997026026
ST3GAL6,1.6401723312853278e-09,0.0,0.31277501583099365,0.0190889909863472,7.281954367499566e-06
FILIP1L,3.3178712328663096e-05,4.381266535347095e-06,0.04189496487379074,0.025259103626012802,0.0073036933317780495
TMEM45A,5.5593394790776074e-05,0.00011441381502663717,0.0006491828826256096,0.00011574903328437358,0.00021535939595196396
NXPE3,0.17407441139221191,0.1374831646680832,0.2299956977367401,0.0,0.1087324321269989
NFKBIZ,0.3623978793621063,0.10564587265253067,0.941627562046051,0.28835251927375793,0.2805774211883545
RP11-221J22.1,2.1644947992172092e-05,3.506329085212201e-05,0.16035626828670502,2.8790544092771597e-05,0.0006143744685687125
ALCAM,0.016022678464651108,0.0003822983999270946,0.17016544938087463,0.03033509850502014,0.1293320506811142
DUBR,0.0002517639077268541,0.0004658073012251407,0.00022250946494750679,0.00010895872401306406,0.016509657725691795
KIAA1524,0.020831027999520302,0.006255089305341244,0.04453630372881889,0.023059595376253128,0.05351985991001129
TRAT1,0.6617686748504639,0.0952388197183609,4.0616632759338245e-06,0.14051280915737152,2.9102450298523763e-06
PVRL3,0.0058301473036408424,5.586987026617862e-05,7.439069304382429e-05,0.024608956649899483,5.15096980961971e-05
PHLDB2,1.692616962145621e-07,0.07718314230442047,9.388851140101906e-06,0.1312227100133896,0.02635268121957779
CD200,0.0378706119954586,0.0,4.963770152244251e-06,6.383574509527534e-05,0.09209925681352615
ATG3,0.32898977398872375,0.31803810596466064,0.7487993836402893,0.1439478099346161,0.32572755217552185
CCDC80,7.219313556561247e-05,6.412578659364954e-05,0.0003099415625911206,0.00010420093894936144,0.000978018855676055
CD200R1,0.05692742019891739,0.0553949698805809,0.008579731918871403,1.0343631373643802e-07,0.03598954156041145
SIDT1,0.09519978612661362,0.18595020473003387,0.000636798155028373,0.06550241261720657,0.2087106853723526
SIDT1-AS1,5.674333078786731e-05,6.703309918520972e-05,0.00013604432751890272,5.807291017845273e-05,0.00021250812278594822
NAA50,0.08701863884925842,0.3488024175167084,0.3205396234989166,0.3351544141769409,0.22678808867931366
GRAMD1C,8.213716500904411e-05,0.003330406965687871,5.208187212701887e-05,0.000488984165713191,0.1063561961054802
RP11-553L6.2,0.020563438534736633,0.07658450305461884,4.374852142063901e-05,0.006107009015977383,0.037317730486392975
ZNF80,0.00046278300578705966,0.00018653119332157075,0.0008189589134417474,0.009472496807575226,0.00031714406213723123
TIGIT,0.012089189141988754,0.40002626180648804,1.4118136277829763e-05,0.058275796473026276,0.00010588754230411723
ARHGAP31-AS1,4.998115400667302e-05,6.49591747787781e-05,0.05057959631085396,9.315804345533252e-05,0.0031495383009314537
TMEM39A,0.07992065697908401,0.10427360236644745,0.11367244273424149,0.13212187588214874,0.0888127014040947
CD80,3.724274574778974e-05,1.58211296366062e-05,0.03420824557542801,0.0005921719712205231,0.10735193639993668
RP11-190C22.9,4.0900238673202693e-05,4.232618084643036e-05,0.08444200456142426,3.57532080670353e-05,0.0018442600267007947
PLA1A,3.368384568602778e-05,4.3244188418611884e-05,0.062012311071157455,0.0002107256295857951,0.0003565854567568749
FSTL1,9.064319601748139e-05,8.111385977827013e-05,0.0007414083229377866,0.000120893819257617,0.0003874632529914379
HGD,0.0001546310231788084,0.0003148030664306134,0.042732786387205124,0.00010277720866724849,0.0012270133011043072
POLQ,0.0009898951975628734,0.0017580799758434296,0.0027559043373912573,0.002352979965507984,0.00048304939991794527
EAF2,0.0610760897397995,0.03332405164837837,0.20544634759426117,4.684223426920653e-07,0.3934907913208008
SLC15A2,0.00015479183639399707,0.0001531118614366278,0.0475335419178009,2.742817741818726e-05,0.03664269670844078
ILDR1,8.809916471363977e-05,5.7217737776227295e-05,0.00025732655194588006,6.432239024434239e-05,0.0002444600104354322
CD86,7.723633643763606e-07,0.0,0.6343256831169128,0.0,0.14037008583545685
CSTA,0.0,0.0,1.2400952577590942,5.794079243059969e-07,2.546725568208785e-07
PARP14,0.09475640952587128,0.305513471364975,0.5801833868026733,0.10798405855894089,0.5902889370918274
PDIA5,0.02632209286093712,0.015545991249382496,0.08833274990320206,1.6493333532707766e-05,0.0403725765645504
MYLK,0.0001608816091902554,0.001415514387190342,0.04908713698387146,5.164761023479514e-05,0.019370386376976967
KALRN,0.02494993805885315,0.0012274549808353186,0.00040750938933342695,0.0002142618177458644,0.0002908192982431501
ITGB5,7.44625212973915e-05,0.00014731273404322565,0.04844404011964798,3.637229383457452e-05,0.004887002520263195
SLC12A8,5.2626794058596715e-05,5.590440923697315e-05,0.0004964757245033979,6.365755689330399e-05,0.0009000457939691842
TPRA1,0.11090434342622757,0.15009859204292297,0.3809574842453003,0.04798826575279236,0.05871102958917618
MCM2,0.018814530223608017,0.06311708688735962,0.01870601624250412,0.00020489617600105703,0.04915674030780792
MGLL,1.4728131247920828e-07,0.0022468245588243008,0.2743822932243347,0.0004839872126467526,0.0711364597082138
SEC61A1,0.23537366092205048,0.3440695106983185,0.4007807970046997,0.1433127224445343,0.15889126062393188
GATA2,0.00015980331227183342,5.2304410928627476e-05,0.003490111092105508,0.0002561227302066982,0.0011729233665391803
RPN1,0.4596790671348572,0.590292751789093,0.5608371496200562,0.2845749258995056,0.3983652591705322
KIAA1257,0.00011074251960963011,5.186868293094449e-05,0.012967744842171669,5.4429481679107994e-05,0.009741034358739853
GP9,0.0015539774904027581,0.0023952194023877382,0.062196411192417145,0.00015508726937696338,0.02108234353363514
RAB43,0.05942802503705025,0.00407457398250699,0.01638161391019821,0.0001200110127683729,0.019972877576947212
H1FX,0.17136092483997345,0.2696152627468109,0.4305111765861511,0.013931152410805225,0.14119656383991241
TMCC1-AS1,0.00023221070296131074,0.0001541310630273074,0.01569637656211853,0.0002601715677883476,0.006914670113474131
TRH,7.287530752364546e-05,5.0675065722316504e-05,0.01389821246266365,0.001494471449404955,0.00916364137083292
NUDT16,0.048800911754369736,0.06457426398992538,0.4881516396999359,0.0,0.05500106140971184
RP11-517B11.4,7.551301678176969e-05,6.715397466905415e-05,0.0002806532138492912,6.588012183783576e-05,0.00018313775944989175
BFSP2,0.002237522043287754,0.00010001083865063265,0.0002656401484273374,0.0002812960301525891,0.00026951206382364035
SRPRB,0.20804153382778168,0.20226947963237762,0.08723191171884537,0.13672403991222382,0.1436423808336258
RAB6B,0.00013257749378681183,0.00019134092144668102,0.00035066372947767377,0.0020930387545377016,0.0003626749385148287
EPHB1,5.2331681217765436e-05,3.1859490263741463e-05,0.012012806721031666,7.448474934790283e-05,0.061433449387550354
NCK1-AS1,0.019735602661967278,0.04224855825304985,0.04573275148868561,8.567243639845401e-05,0.008377142250537872
MRAS,1.2446538022459208e-08,1.7245391063624993e-05,0.19010621309280396,0.0013389389496296644,0.00015263599925674498
COPB2,0.24511338770389557,0.30027714371681213,0.31512632966041565,0.12244918942451477,0.27522310614585876
NMNAT3,0.036258336156606674,6.111952825449407e-05,0.024335069581866264,8.869751036399975e-05,0.013125979341566563
ATP1B3,0.1317824125289917,0.26403263211250305,0.4665060341358185,0.6956110000610352,0.20217393338680267
TFDP2,0.13716381788253784,0.362371563911438,0.05644800513982773,0.1107788011431694,0.1434800624847412
GK5,0.0002848406438715756,0.26717954874038696,0.19409050047397614,0.08158805221319199,0.02326623536646366
TRPC1,0.008022698573768139,0.00022933365835342556,0.0010382591281086206,0.0006282965769059956,0.013448281213641167
PAQR9,9.339710959466174e-05,5.153995880391449e-05,0.00018307953723706305,0.00013455896987579763,0.00023877409694250673
CHST2,7.870473200455308e-05,0.07554968446493149,0.18459607660770416,0.0011814653407782316,0.031480804085731506
PLOD2,5.183866960578598e-05,5.976111424388364e-05,0.00048119324492290616,5.936107481829822e-05,0.0009356381488032639
PLSCR1,0.09215196222066879,0.3689696788787842,0.8078369498252869,0.11588896811008453,0.0975913479924202
CPA3,0.00010358047438785434,7.077733607729897e-05,0.0006296740612015128,7.281164289452136e-05,0.0007483601802960038
GYG1,0.10137657076120377,0.5162091851234436,0.33443158864974976,0.09604281187057495,0.10878259688615799
TM4SF1,8.654333942104131e-05,7.466755778295919e-05,0.0028316080570220947,7.878008909756318e-05,0.0009740369860082865
RNF13,0.17319373786449432,0.23020657896995544,0.6794000864028931,0.04583120718598366,0.1820567548274994
SIAH2,0.07187725603580475,0.08763311803340912,0.2985871136188507,0.15381120145320892,0.1368727684020996
MED12L,5.7837445638142526e-05,7.532220479333773e-05,0.018223609775304794,0.00012579468602780253,0.03827986866235733
GPR171,0.1322346329689026,0.13887827098369598,5.944227723375661e-06,0.09728755056858063,2.6964773496729322e-05
P2RY14,0.000306479079881683,0.00039181209285743535,0.015649478882551193,0.0014505645958706737,0.14282837510108948
P2RY13,5.5140080803539604e-05,8.066990994848311e-05,0.3212202489376068,9.5683123646495e-09,0.012082687579095364
P2RY12,9.296213829657063e-05,6.171941640786827e-05,0.019353892654180527,4.5983761083334684e-05,0.002286342903971672
IGSF10,0.00010924601519946009,3.238336284994148e-05,0.017407109960913658,8.307869575219229e-05,0.007418307010084391
AADACL2-AS1,0.00012441963190212846,6.0619462601607665e-05,0.0001658350374782458,0.00012517522554844618,0.00023151452478487045
SUCNR1,5.425922790891491e-05,5.276782394503243e-05,0.004740563221275806,0.00018051074584946036,0.00037440742016769946
P2RY1,5.268489621812478e-05,3.576881135813892e-05,0.028911840170621872,8.029068703763187e-05,0.0009172499412670732
RAP2B,0.17650385200977325,0.3392229676246643,0.5479430556297302,0.1779710352420807,0.12842649221420288
MME,7.807777728885412e-05,6.437714910134673e-05,0.00016143570246640593,0.00045485736336559057,0.008124378509819508
PLCH1,9.49719687923789e-05,6.303082045633346e-05,0.0005502644344232976,0.00011731605627574027,0.001395868486724794
GMPS,0.18649835884571075,0.26241031289100647,0.22502917051315308,0.046177882701158524,0.09447888284921646
RP11-305K5.1,0.00010038386972155422,7.510977593483403e-05,0.012024303898215294,7.532108429586515e-05,0.0003698643995448947
SSR3,0.39211326837539673,0.45949307084083557,0.5448998808860779,0.28522899746894836,0.2613231837749481
TIPARP,0.04454449936747551,0.1917131543159485,0.18850857019424438,0.5563133955001831,0.008179017342627048
