"","Pattern1","Pattern2","Pattern3","Pattern4","Pattern5","Pattern6","Pattern7","Pattern8","Pattern9","Pattern10"
"CFLAR",0.387096613645554,1.13070011138916,0.427762418985367,0.250319957733154,0.297150194644928,0.257052034139633,0.141861870884895,0.36127695441246,0.443549185991287,0.140349805355072
"STRADB",4.27197210228769e-06,0.000478993373690173,0.0498252958059311,0,0.31368151307106,0.0770372822880745,0.0469569340348244,0.0362346507608891,0,0.0115681374445558
"ALS2",6.98952280799858e-05,0.0418773964047432,8.74771794769913e-05,0.0495399311184883,0.0248553473502398,0.0201510135084391,0.0188858490437269,0.0384306684136391,2.37994918279583e-05,8.99143124115653e-05
"RP11-686O6.2",0.000220854897634126,0.00137525773607194,0.000486302131321281,0.000122034696687479,0.0016795169794932,0.000280433101579547,8.29901691759005e-05,0.00446091638877988,0.000145698300912045,0.000322237145155668
"RAPH1",0.032484196126461,0.442624658346176,0.000246958865318447,0,0.0768056064844131,6.79779248002887e-07,3.8036367186578e-05,0.0185817312449217,0,4.80169910588302e-06
"CTLA4",0.0235130023211241,4.62993375549559e-05,0.00016852401313372,0,0.100187219679356,0.0589736886322498,0.0262463670223951,0,0,8.66502705321182e-06
"ICOS",0.0719451010227203,1.4351260233525e-06,0,0.0970416963100433,0.148713409900665,0.0259467996656895,0.399361342191696,2.48062428909179e-06,0,4.94496089231689e-06
"PARD3B",0.000181477429578081,0.000219010937144049,0.000534497201442719,6.35560645605437e-05,0.000519929686561227,0.000271334167337045,9.65760918916203e-05,0.000321736588375643,0.000118199932330754,0.000258783082244918
"NRP2",6.00603380007669e-06,0.138921529054642,0,1.2987314903512e-06,0.0458221137523651,4.6770459448453e-05,1.44421592267463e-05,8.28085248940624e-05,2.13360872294288e-05,0.0500080622732639
"ZDBF2",0.0498501397669315,0,0,0.184890374541283,0.117724768817425,0,0.153858706355095,0,0,0.0940790399909019
"DYTN",0.000226046002353542,0.000197871529962867,0.000759244489017874,0.000123260921100155,0.00530825275927782,9.9261334980838e-05,7.12161709088832e-05,0.0020895681809634,6.00362582190428e-05,0.000278596155112609
"MDH1B",0.000147584549267776,0.000324000488035381,7.69413891248405e-05,7.53251151763834e-05,0.000510107143782079,0.000254834681982175,7.39187307772227e-05,0.000260797183727846,7.13445770088583e-05,0.000135571754071862
"AC079767.4",3.52377574017737e-05,0.0653895288705826,0,2.32287911785534e-05,8.09669581940398e-05,7.14908674126491e-05,2.97763181151822e-05,2.66797178483102e-05,5.38938875251915e-05,0.204972982406616
"FZD5",0.00111377064604312,0.0115412240847945,0.00361122842878103,0.000393350550439209,0.00195973389782012,0.000137625916977413,0.000154577806824818,0.0107832970097661,0.0001413072750438,0.0018904177704826
"AC096772.6",0.000287997419945896,0.0222005639225245,0.000311869283905253,0.000323940214002505,0.0247668121010065,0.000686519255395979,0.00214582541957498,0.000683789316099137,9.49045352172107e-06,0.000209012403502129
"CRYGD",7.43999989936128e-05,0.000164344310178421,7.52542619011365e-05,0.000105687679024413,0.00212595099583268,0.00019377087301109,9.63477286859415e-05,9.42016267799772e-05,2.54677779594203e-05,0.000175224442500621
"IDH1",2.10194266401231e-05,8.56336919241585e-05,0.000403365527745336,1.31429060274968e-05,0.187648952007294,0.000285853660898283,0.00150747166480869,0.226463586091995,0.0377170816063881,0.0559667870402336
"IDH1-AS1",0.000852284720167518,0.000325720873661339,0.000345077482052147,0.000101883459137753,0.00234055053442717,0.000549106393009424,6.41475708107464e-05,0.00238731689751148,0.000138389397761784,0.00022688128228765
"PIKFYVE",0.0203218664973974,0.0345745570957661,0.00272925850003958,0.0769271850585938,0.223155751824379,0.0138947479426861,0.138903856277466,0.13875849545002,0.0560667291283607,0.52313369512558
"IKZF2",1.68174793202525e-07,3.96698815166019e-05,1.89569527719868e-05,0.000249931792495772,0.137668177485466,0.0213080160319805,0.038164559751749,3.89917477150448e-05,0.25807985663414,0.00403014244511724
"FN1",0.000166506870300509,0.000662716454826295,1.96088276425144e-05,4.84956981381401e-05,0.000371263187844306,0.000155145200551488,0.000134854461066425,0.000304497632896528,5.65938717045356e-05,0.000290400086669251
"MREG",0.000108473592263181,0.0509134866297245,0,1.77852962224279e-05,0.115634717047215,0.000848814554046839,1.01345376606332e-05,4.96236907565617e-06,0.000185060052899644,0.0271305404603481
"PKI55",0.000389491964597255,0.000298217812087387,0.000186543315066956,5.72780663787853e-05,0.00111489638220519,0.00231639319099486,0.00027873896760866,0.000381028599804267,0.00025691493647173,0.000471778854262084
"IGFBP2",0.000159341157996096,0.000242061534663662,0.000125485574244522,0.000123292091302574,0.000601626350544393,0.000169481238117442,0.000128927393234335,0.000568437855690718,5.77920727664605e-05,0.000243057278566994
"TNS1",0.0052190744318068,0.243682280182838,1.13007372419816e-05,0,0.0566103719174862,6.74302498282486e-07,5.84231383982114e-06,0.0815676674246788,0,4.71892872155877e-06
"RUFY4",9.56153030529094e-07,0.0220456533133984,0.133694186806679,9.95219670585357e-06,0.000825626542791724,4.72937848883248e-08,1.44702755733306e-06,0.0743184834718704,9.08374317987182e-07,0.000151935324538499
"CXCR1",5.69105905015022e-05,0.000204080497496761,0.000222056405618787,2.10628240893129e-05,0.00692461896687746,3.05863795801997e-05,2.07870780286612e-05,0.000174616929143667,0.0460560359060764,0.000611231254879385
"GPBAR1",1.4057655040034e-09,0.138639152050018,0.303914666175842,0,9.88885876722634e-05,8.38876612618833e-09,2.72337263851341e-08,0.643429338932037,0,0
"TMBIM1",0.441927254199982,0.404778212308884,0.193371668457985,0.358311206102371,0.274024307727814,0.162196487188339,0.27598711848259,0.209242418408394,0.208216741681099,0.404779076576233
"SLC11A1",0.0104159144684672,1.05086827278137,0.0723325982689857,0,1.06124502963212e-06,2.6619694835972e-05,3.64124025509227e-05,1.01536178588867,6.5277999965474e-05,1.61324601322121e-06
"VIL1",8.00001216703095e-05,0.00284281512722373,1.75081950146705e-05,5.3232884965837e-05,0.0230183508247137,6.48986679152586e-05,3.83630140277091e-05,0.0122112426906824,5.62000604986679e-05,0.000194502441445366
"CYP27A1",3.15522811433766e-06,0.0539945848286152,0,0.000109853390313219,3.82910911866929e-06,0.000147363229189068,4.81506685900968e-05,0.491133034229279,6.79007571307011e-05,3.44766340276692e-06
"WNT10A",0.0618065483868122,6.0422025853768e-06,9.14762313186657e-06,0.000738107075449079,0.116974160075188,3.51592279912438e-05,0.000331762013956904,6.86833232066419e-07,0,0.152199164032936
"TUBA4A",0.638654947280884,6.99422514571779e-07,0.147866770625114,1.73469698429108,0.112200319766998,0.50278627872467,2.48990800173488e-05,0.203463867306709,0.221850052475929,0.1318429261446
"PTPRN",6.23950472800061e-05,0.000565714493859559,0.00014804488455411,4.5005635911366e-05,0.0393957458436489,3.27541965816636e-05,2.99966286547715e-05,0.00019000587053597,6.02292820985895e-05,9.46027357713319e-05
"GMPPA",5.64728316021501e-06,0.0562067776918411,0.0833429545164108,3.6516166801448e-06,0.272657424211502,0.0991698727011681,7.99634108261671e-06,0.209426656365395,0.0467880852520466,0.000199622591026127
"CHPF",0.000271020515356213,2.22819318551615e-09,9.70343990047695e-07,0.0387008860707283,0.185093387961388,0.0492775589227676,6.43325029159314e-06,3.71700753021287e-06,0.0043269251473248,2.71003300440498e-05
"OBSL1",0.000167421734659001,4.96501597808674e-05,0.000186185905477032,9.43867562455125e-05,0.0266622994095087,4.30001819040626e-05,4.29277606599499e-05,7.49792889109813e-05,2.27605942200171e-05,0.000147271974128671
"STK11IP",0.000914405623916537,0.131058841943741,3.24051279676496e-06,0.00342239020392299,0.196591034531593,0.00406209426000714,0.000112806359538808,0.178029164671898,0.0006058145663701,9.36254291445948e-05
"SLC4A3",3.51032576872967e-05,0.0157048776745796,3.82021098630503e-05,4.34323337685782e-05,0.0449891611933708,8.95887205842882e-06,8.3363438534434e-06,7.09554951754399e-05,4.5178927393863e-05,0.00527035351842642
"EPHA4",0.260061353445053,1.61410085297575e-07,0,0.0437244363129139,0.193690314888954,0.0257027670741081,0.0462505109608173,1.15606167128135e-06,0.0371845364570618,4.55907547802781e-06
"WDFY1",0.0658865794539452,0.329342395067215,0.356508523225784,0.000897588499356061,0.30635592341423,0.0559914149343967,0.0015570631949231,0.137273460626602,0.0651135370135307,0.0158780794590712
"SERPINE2",1.89509350434491e-07,8.68699680722784e-06,3.71132846339606e-05,0.056633748114109,0.0906507223844528,8.49084899527952e-05,0.0444784834980965,0.000173999171238393,0.00361062120646238,4.19752796005923e-05
"FAM124B",0.000170573679497465,0.00630146358162165,0.000217490058275871,0.000133204579469748,0.00132170156575739,0.000192882987903431,0.000124532554764301,0.000609783630352467,9.68764652498066e-05,0.000166098878253251
"COL4A4",2.22538656089455e-05,2.33103662594658e-07,1.16397641249932e-05,0,0.038702592253685,0.000153885906911455,2.71904864348471e-05,4.91268565383507e-06,4.08796222473029e-05,0.0540934205055237
"CCL20",0.00185861752834171,0.366954386234283,1.6399677406298e-05,0.0340855531394482,0.0118658766150475,0.0032153963111341,5.50998265680391e-05,4.5921191826892e-07,1.20628810691414e-05,1.64063294505468e-05
"PID1",1.62629373789969e-06,0.332958668470383,0,0,0.0643630847334862,0,0,0.317373543977737,0,8.43317047838354e-06
"DNER",6.38624769635499e-05,0.0269741807132959,9.3431219283957e-05,7.09610321791843e-05,0.000249541830271482,9.46595682762563e-05,5.9943016822217e-05,0.000114440073957667,0.000129411651869304,0.000252177909715101
"ITM2C",0.0812169015407562,1.98802649720164e-06,0,0,0.382696121931076,0.0841766744852066,0.0664183273911476,6.19679610736057e-07,0,0.190997377038002
"AC012507.4",0.000471453327918425,0.00015950042870827,0.000160476061864756,0.000214105341001414,0.00832261051982641,0.000133896974148229,0.000338729791110381,0.00037894255365245,8.17865366116166e-05,0.000104171020211652
"PSMD1",0.139488816261292,0.110743850469589,0.0734058320522308,0.0760399848222733,0.429230809211731,0.123660922050476,0.101200483739376,0.149721503257751,0.0616537407040596,0.11851692199707
"B3GNT7",0,0.0324154645204544,3.12267038680147e-05,0.144400790333748,0.0476784482598305,3.03232496889905e-08,3.20778710261038e-08,1.04220285734868e-08,0.0745639577507973,0.0684491991996765
"PTMA",2.9841935634613,1.36852478981018,1.23298704624176,3.30703973770142,1.16852913834009e-06,2.12305521965027,3.39766192436218,2.72622609138489,2.08672785758972,3.69876194000244
"NPPC",0.000250159238930792,0.000159510964294896,0.000169182778336108,0.000291872915113345,0.00531396456062794,0.00018963500042446,0.000186294899322093,0.000519086606800556,5.48277494090144e-05,0.000341775245033205
"DGKD",2.53834286922938e-06,0.244475841522217,1.65804499374644e-06,0.151588931679726,0.139840066432953,0.0947304144501686,0.122376874089241,0.235096871852875,0.207628473639488,0.27051717042923
"HJURP",6.25420507276431e-05,0.000117323084850796,0.000137991664814763,7.59534304961562e-05,0.0403321981430054,4.58692593383603e-05,2.01792208827101e-05,1.89414768101415e-05,3.16275618388318e-05,7.96809908933938e-05
"SH3BP4",3.88782355003059e-05,0.0779081732034683,0,0,0.094984732568264,0,0,8.03585789981298e-05,0,0.0168947819620371
"AGAP1",0.000295748526696116,0.00588682806119323,0.000201908420422114,0.000105736340628937,0.00130291387904435,0.000830031174700707,7.70468977862038e-05,0.000157615984790027,0.0568884424865246,4.04707643610891e-05
"ACKR3",9.06109416973777e-05,0.0412605851888657,0.0053181815892458,0.00123906158842146,0.0050282459706068,0.000455015717307106,3.71850437659305e-05,0.000738909759093076,0.000348457222571597,8.72771197464317e-05
"AC105760.2",7.50368562876247e-05,0.000260292203165591,0.000486393226310611,4.00922835979145e-05,0.0018826489103958,0.000475123611977324,0.000129457010189071,0.000321453058859333,3.63724720955361e-05,0.000229009194299579
"RAMP1",2.23378862074242e-07,0.000382482714485377,0.000373718037735671,0.0300704967230558,0.0562206357717514,2.24610630539246e-06,0,5.16664222232066e-05,0.0419152267277241,0.00193786958698183
"GPR35",0.0379831753671169,0.183315292000771,0.196316495537758,0.176021233201027,0.162204772233963,0,0,0.191841453313828,1.87930254469393e-05,1.47261056682169e-08
"PASK",0.111603207886219,3.48749222212064e-06,0,3.70280504284892e-05,0.242758944630623,0.150335446000099,0.393974602222443,2.48230708166375e-06,0,6.50538931949995e-05
"BOK",0.000152241787873209,0.000187304191058502,0.00165995780844241,9.93349894997664e-05,0.00036052186624147,6.43160383333452e-05,6.58060016576201e-05,0.00025292209465988,0.0171956028789282,2.44035163632361e-05
"DTYMK",1.2935413451487e-07,1.73048718465907e-07,0.122513085603714,0,0.302073895931244,0.134936317801476,2.23458373511676e-05,0.0821306481957436,0.0536263398826122,5.05997413711157e-05
"ING5",0.0654788464307785,0.0624381005764008,0.022626606747508,0.00200912938453257,0.276425510644913,0.0656678825616837,0.0894446969032288,0.0347746089100838,3.83218211936764e-05,0.0964248776435852
"NEU4",0.000164238197612576,0.340502351522446,0.000735466252081096,0.000738497183192521,0.0982549041509628,1.70081307260261e-06,4.36527216152172e-06,1.82528637537871e-07,1.35679620143492e-05,0.000162391283083707
"PDCD1",0.212566241621971,7.69907546782633e-06,1.23821246234002e-05,7.37224036129192e-05,0.0981364175677299,0.0255227871239185,0,1.99972828340833e-06,3.32797972077969e-05,4.4931766751688e-06
"AC093642.3",3.9555350667797e-05,0.0860892310738564,0.00048312172293663,0.000138060888275504,0.00482483766973019,0.00158850685693324,0.000190710416063666,4.31146909249946e-05,0.00120535516180098,0.00144338537938893
"RP11-341N2.1",7.3240720666945e-05,0.0331104546785355,0.000263147900113836,0.00014043522241991,0.000720314448699355,0.000172587926499546,7.3367751610931e-05,0.000574279401917011,5.35344042873476e-05,0.00145572167821229
"CHL1",6.82128811604343e-05,0.000262589630438015,0.000111301917058881,0.000127593331853859,0.000202446171897464,0.000109565109596588,8.11690697446465e-05,0.000139235678943805,5.56507402507123e-05,0.0241270158439875
"CRBN",0.188380047678947,0.00196235510520637,0.264836966991425,0.158762440085411,0.365996420383453,0.291511178016663,0.272781819105148,0.156100064516068,0.198868244886398,0.0776321217417717
"LRRN1",0.000103682767075952,0.000159629664267413,6.70782101224177e-05,0.000104871345683932,0.0188689809292555,7.74109430494718e-05,0.000129472275148146,0.000173628446646035,5.60954140382819e-05,0.00261808116920292
"AC018816.3",0.0057188724167645,0.0584212765097618,1.63741769938497e-05,0.000633857329376042,0.0488537400960922,0.0186653733253479,0.0152448769658804,1.24055140986457e-05,0.000107287996797822,4.55376102763694e-05
"BHLHE40",0.57637083530426,0.732536971569061,0.190167680382729,0.57808256149292,0.319019436836243,0,0,0.0821586102247238,0.482589811086655,0.383490651845932
"ARL8B",0.139894098043442,1.18205952644348,0.0858704894781113,0.331722468137741,0.325868427753448,0.0728277191519737,0.179288506507874,0.295138567686081,0.142910003662109,0.248815611004829
"AC026202.3",0.000135510141262785,0.00788841862231493,6.39303616480902e-05,7.6431104389485e-05,0.000651130336336792,0.000195036656805314,0.000108118270873092,0.0240215845406055,9.00392478797585e-05,0.000308333052089438
"EDEM1",0.0624645687639713,0.36487752199173,0,0.0366286672651768,0.340190768241882,0.0201245788484812,0.0481531694531441,0.141747385263443,0.000317173980874941,0.178200870752335
"LMCD1",0.000425268284743652,0.000185576456715353,7.35563517082483e-05,7.94298757682554e-05,0.0236104689538479,0.000175361856236123,7.32304324628785e-05,0.000123938079923391,4.66123674414121e-05,0.000381665158784017
"OXTR",0.000165299730724655,7.96087842900306e-05,9.04864427866414e-05,8.70008152560331e-05,0.000323929125443101,0.00014709256356582,0.000133001885842532,0.000233709346503019,1.61357420438435e-05,0.000139661235152744
"RP11-380O24.1",0.000149162282468751,0.000290274881990626,4.49297585873865e-05,5.15493229613639e-05,0.00813814997673035,0.000316375459078699,9.98740797513165e-05,0.00024797665537335,4.28983075835276e-05,0.000328026013448834
"CAMK1",1.33882082309356e-07,0.20675878226757,0.181600391864777,0,0.114383369684219,0,0,0.487102210521698,0,1.34929541673046e-05
"IL17RE",0.0198322590440512,0.000123751349747181,7.32674288883572e-06,0.000154084744281135,0.000512606813572347,0.0210126992315054,7.49038372305222e-06,0.0220606494694948,2.95624013233464e-05,0.000257179955951869
"PRRT3",0.000276411359664053,0.00584243284538388,0.000439321214798838,0.000178885893546976,0.0627752617001534,0.0443459935486317,0.00238602352328598,6.72186652082019e-05,2.55195209319936e-06,0.000303742534015328
"FANCD2",3.81373683921993e-05,0.000128838437376544,0.000380911049433053,7.80633199610747e-05,0.169150725007057,3.36327575496398e-05,0.0159584302455187,2.76303526334232e-05,2.78368170256726e-05,0.0029709511436522
"IRAK2",2.41757115873042e-05,0.870626986026764,0,0.0302252601832151,0.051337193697691,6.62836318952031e-05,3.32180934492499e-05,9.00593022379326e-06,0.0532323829829693,0.154759719967842
"LINC00852",0.000105618499219418,0.00115872884634882,0.0123758427798748,0.0002044308494078,0.0631719827651978,0.00093964533880353,1.81112973223208e-05,0.0315088294446468,0.000729996478185058,0.000135471433168277
"HRH1",2.32076690735994e-05,0.220504865050316,5.07933236804092e-07,3.75771087419707e-05,0.00672056060284376,6.13274678471498e-05,6.00536695856135e-05,0.000219330977415666,1.74776068888605e-05,7.20852258382365e-05
"PPARG",0.000130144719150849,0.128398358821869,1.57384351950896e-06,2.01851944439113e-05,5.94138764427043e-05,4.26775368396193e-05,7.02460238244385e-05,1.29477857626625e-05,6.04681408731267e-05,6.84682381688617e-05
"TSEN2",5.19843160873279e-05,5.86409623792861e-06,0,9.10885210032575e-05,0.108192756772041,0.0576983354985714,0.0238521695137024,0.038309246301651,4.81346214655787e-05,0.0234061945229769
"TMEM40",4.31778316851705e-05,0.000103290687547997,5.16888685524464e-05,4.34367502748501e-05,0.0277662593871355,0.000147685874253511,9.31168324314058e-05,0.0390054360032082,0.000199114918359555,0.000146757272887044
"LSM3",0.0790188983082771,0.0968757495284081,0.205058723688126,0.085735410451889,0.468688368797302,0.235383868217468,0.223249837756157,0.327428638935089,0.271344721317291,0.250257283449173
"SH3BP5",0.096393384039402,0.589653670787811,0.0795461162924767,0.0159523412585258,0.281343966722488,0.432365387678146,0.0564906969666481,0.130289271473885,0.224643349647522,0.402096807956696
"EAF1",0.0633305385708809,0.697544276714325,0.0497281439602375,0.10196291655302,0.208554401993752,2.56232560786884e-05,0.0258418098092079,0.143686458468437,0.00197442318312824,0.00308205094188452
"EAF1-AS1",0.000324927968904376,0.0127458153292537,0.000135565584059805,0.000112102636194322,0.0118451854214072,0.0002186235942645,0.00012396604870446,0.00492757651954889,3.80217243218794e-05,0.000271017517661676
"ANKRD28",0.0639441311359406,0.654633283615112,2.16011103475466e-05,0.14073833823204,0.232649773359299,0.0208514798432589,5.92081562444946e-07,0.122309148311615,0.00111423910129815,0.0539731569588184
"OXNAD1",4.26970423461626e-08,8.01259503191432e-08,5.39276243216591e-06,0.0374810136854649,0.234645828604698,0.437227040529251,0.380723118782043,0.00447647413238883,0,5.54213556824834e-07
"ZNF385D",0.000287540286080912,0.0169953852891922,8.25534007162787e-05,4.67403660877608e-05,0.00710711721330881,0.000121468023280613,0.000114050533738919,0.00190529692918062,4.91431055706926e-05,0.000209098958293907
"THRB",4.05805876653176e-05,0.000142828750540502,0.000190981809282675,1.18550797196804e-05,0.0196524281054735,3.15662582579535e-05,5.07496915815864e-05,0.00103041564580053,1.00331844805623e-05,0.00102384225465357
"EOMES",9.36964352149516e-06,0.000249876145971939,5.17542430316098e-05,0,0.0707129687070847,0.0828315690159798,0,0,0.323202937841415,1.91711038155518e-08
"CMC1",2.66314224006692e-08,0.0461217127740383,0.000617830373812467,0.0283608995378017,0.203899458050728,0.130280613899231,0.0339768528938293,0.224795401096344,0.927024185657501,0.0364207401871681
"CMTM6",0.547558069229126,0.836065411567688,0.217765793204308,0.374697536230087,0.292503744363785,0.117900349199772,0.289935827255249,0.595740616321564,0.206939503550529,0.685667753219604
"CCR4",0.236056730151176,1.84504116873541e-07,2.4026032861002e-06,0,0.0640488266944885,0.00899454858154058,0.0200874377042055,2.59537068814097e-06,0,5.42895941180177e-06
"CRTAP",0.15112692117691,0.607632696628571,0,1.72194711467455e-06,0.330229967832565,0.247031599283218,0.0307709015905857,0.739410817623138,0.0607188269495964,0.0821603164076805
"STAC",0.000167405945830978,0.00139405683148652,0.000136072732857428,4.9204369133804e-05,0.000497365312185138,0.00014911471225787,5.2167488320265e-05,0.000420262542320415,3.17205594910774e-05,0.000189570215297863
"LRRFIP2",0.192014753818512,0.694886445999146,0.0161810647696257,0.0890824124217033,0.325179994106293,0.0820630416274071,0.0819729641079903,0.310935318470001,0.116195820271969,0.142436414957047
"ITGA9",0.00012473325477913,0.000741312862373888,0.000125891805510037,3.93558329960797e-05,0.00171027542091906,0.000177156951394863,3.35773293045349e-05,0.000229031051276252,4.99745583510958e-05,0.000281925778836012
"CTDSPL",1.85804185548477e-06,0.0508603192865849,6.49342655378859e-06,6.14480813965201e-05,0.0314619652926922,0.000120678130770102,3.60758713213727e-05,0.0833003968000412,1.58967359311646e-05,0.000148697406984866
"MYD88",0.149098455905914,0.415367543697357,0.47577378153801,0,0.300882995128632,0.120712205767632,0.0651098787784576,0.558223187923431,0.217065364122391,0.125140503048897
"ACVR2B",0.000910829287022352,0.00104075658600777,6.75685587339103e-05,0.000392383226426318,0.00603391835466027,0.0149505510926247,0.00107405846938491,0.000188139296369627,8.71400188771077e-05,0.000258443818893284
"XIRP1",0.000109808825072832,0.0049902992323041,6.73134709359147e-05,6.08634945820086e-05,0.00114041927736253,5.82408138143364e-05,3.38429090334103e-05,0.000225027863052674,3.94955932279117e-05,0.000467368168756366
"CX3CR1",6.8042379552935e-07,7.00527913455318e-10,0.210586726665497,0,0.0335435606539249,0,0,0.41935607790947,0.641433835029602,5.33250931766815e-06
"CCR8",0.0221728589385748,0.000109378612251021,0.000160560288350098,2.6862198865274e-05,0.000197967659914866,0.000752012303564698,7.9176104918588e-05,0.000130030341097154,3.26751542161219e-05,0.00019320439605508
"EIF1B",0.200722619891167,0.678317427635193,5.77671016799286e-05,0.343159437179565,0.261896580457687,0.223581701517105,0.470276594161987,0.430317491292953,0.223207712173462,0.667796552181244
"CTNNB1",0.2197285592556,0.707218885421753,0.0973066985607147,0.168203338980675,0.325437694787979,0.0680358111858368,0.186350092291832,0.266085982322693,0.116938963532448,0.276367396116257
"CCK",0.000152866108692251,0.000284720590570942,8.47392875584774e-05,0.000110686873085797,0.000197182220290415,7.55247747292742e-05,6.00737585045863e-05,0.000108715903479606,5.94189332332462e-05,0.000140954914968461
"ZBTB47",0.000186868652235717,7.79332840465941e-05,0.00104894442483783,5.30105280631687e-05,0.000835327722597867,9.3518799985759e-05,2.03831732505932e-05,0.0561831966042519,3.03475026157685e-05,0.000163159784278832
"RP11-70C1.1",4.75405286124442e-05,0.0221676994115114,6.9385773713293e-06,4.23961573687848e-05,0.0299812648445368,4.60212822872563e-06,2.96496255032253e-05,0.0644662529230118,5.56293416593689e-05,0.000120006363431457
"RP11-70C1.3",0.000177562731551006,0.000238619599258527,8.74391043907963e-05,8.69887589942664e-05,0.000194611100596376,0.000135301626869477,0.000101865429314785,0.00024955568369478,5.55380938749295e-05,0.000265707611106336
"ZNF662",0.000109356704342645,0.000115021801320836,3.46947599609848e-05,0.000120746561151464,0.0215498022735119,0.000308892602333799,0.000100210359960329,0.000436051021097228,1.18977704914869e-05,0.000505594536662102
"POMGNT2",0.0274476166814566,3.1187435524771e-05,0.000106745617813431,0.0190636571496725,0.0872984379529953,0.0294771790504456,0.0385507121682167,0.0212410315871239,0.0331257209181786,0.000240957451751456
"RP11-424N24.2",0.000191886501852423,0.000350936141330749,0.00020987463358324,0.000197688990738243,0.000658274628221989,0.000196080742171034,0.000146218968438916,0.000318809587042779,9.66640363913029e-05,0.000163569042342715
"ZNF445",0.00039462762651965,0.00372192356735468,7.63420393923298e-05,0.00261837267316878,0.180270045995712,0.0180367175489664,0.0207030475139618,0.0712077543139458,0.0229398179799318,1.5409073967021e-05
"ZNF660",0.000189162121387199,0.000112959867692553,0.000123082980280742,0.000157221133122221,0.014437984675169,3.2143849239219e-05,3.78766853827983e-05,0.000248597847530618,0.000127882551169023,0.002127023646608
"KIF15",6.03512562520336e-05,2.40192166529596e-05,1.4790063687542e-05,0,0.068539097905159,3.00850661005825e-05,1.07233745438862e-06,6.2047787650954e-05,1.82350686372956e-05,8.67148846737109e-05
"CDCP1",0.00190171808935702,0.122462406754494,0,0,0.049841795116663,4.26068800152279e-05,6.30109570920467e-06,0.0210637766867876,1.34875872390694e-05,0.00011890255700564
"TMEM158",0.00055637612240389,0.0526619255542755,1.16107867143e-06,3.41486475008423e-06,0.00158102484419942,6.65451516397297e-05,9.15414493647404e-05,0.020274706184864,1.46765141835203e-05,0.000191905157407746
"LZTFL1",0.0173734854906797,2.45822666329332e-05,0,0.0857899561524391,0.296028614044189,8.34671664051712e-06,0.070157989859581,8.39460699353367e-06,0.0235524587333202,0.0559113807976246
"CCR9",0.00147451681550592,0.000132206332636997,0.000157183705596253,0.000169945968082175,0.00893915444612503,0.000106082115962636,0.0208911187946796,0.000190226870472543,2.98079521598993e-05,0.000458062044344842
"CXCR6",0.126256987452507,9.31859904085286e-06,0,5.07730328536127e-05,0.0451927594840527,0.0203533880412579,2.34700046064518e-08,1.1725189324352e-05,0.0375405289232731,4.01837642129976e-05
"CCR3",0.000230877369176596,0.000151268468471244,0.000112161294964608,9.3125861894805e-05,0.000118287513032556,0.000191327359061688,6.77593125146814e-05,0.000214943123864941,5.07593686052132e-05,0.000166194658959284
"CCR1",2.61988552665571e-05,0.684632837772369,0.187546968460083,0,8.80478637554916e-06,0.000108181004179642,2.14374404094997e-06,0.412837296724319,0.00306632439605892,3.21488982990559e-06
"CCR2",4.35863112215884e-05,4.71540151920635e-05,0,0,0.0963999107480049,0.0452730096876621,0,0.306360900402069,0,1.39567337100743e-05
"RP11-24F11.2",0,0.263530194759369,1.23545714814099e-05,2.76184709946392e-05,0.0638017058372498,5.65950949749094e-06,1.57354297698475e-05,0.0295004025101662,0,5.32180201844312e-05
"CCR5",3.43142551173514e-06,0.20223805308342,0.000384971674066037,0,0.126147449016571,0.00033085371251218,2.90284901893756e-06,0.000241353263845667,0.0423864983022213,4.9072123147198e-06
"CCRL2",6.94561634873025e-08,0.986779451370239,0.0935870185494423,0.0299542360007763,0.00128135445993394,2.71816988970386e-05,4.35407582699554e-06,2.02318897208897e-05,1.65541969181504e-05,8.06069238024065e-06
"KIF9",7.4301307904534e-05,0.00426433701068163,0.00911929551512003,0.0838021263480186,0.328666776418686,0.1196493729949,0.0250486303120852,0.128935605287552,0,0.0383981019258499
"RP11-708J19.1",2.94312280857412e-06,0.0318005904555321,0.000130038111819886,0.000411675835493952,0.0833832994103432,0.0227278098464012,0.000247220596065745,0.000204944692086428,0.000119026859465521,0.000308266840875149
"PTPN23",0.0380667485296726,0.0632073357701302,0.00347399059683084,0.0420903004705906,0.245654433965683,0.0561826787889004,0.0166479758918285,0.130283132195473,0.00484300591051579,0.0216111578047276
"PFKFB4",0.000549646851141006,0.248857840895653,0.0764357149600983,0,0.0453549958765507,0,0,0.369154125452042,0,2.88517167064128e-05
"UCN2",0.000132979956106283,0.0201701745390892,0.000109142034489196,0.000102838203019928,0.000304579647490755,0.000185855562449433,5.74602017877623e-05,0.000171923107700422,3.07721929857507e-05,0.000207054545171559
"UQCRC1",0.162475869059563,0.410084426403046,0.270320445299149,0.000689895066898316,0.474731832742691,0.301927745342255,0.21637374162674,0.649645864963531,0.22660368680954,0.146697625517845
"RP13-131K19.6",8.57226550579071e-05,0.00041115764179267,8.33321173558943e-05,3.49192196154036e-05,0.000153525528730825,0.000147502432810143,7.78931425884366e-05,0.000221169466385618,5.28849886904936e-05,0.00033782739774324
"GPX1",0.271514177322388,1.76674389839172,0,0.261098146438599,0.453808665275574,0.463869512081146,0.25742444396019,2.72067284584045,0.0709612965583801,0.274837970733643
