,Pattern1,Pattern2,Pattern3,Pattern4,Pattern5,Pattern6,Pattern7,Pattern8,Pattern9,Pattern10
MYT1L,0.00012155259173596278,0.0001354021078441292,9.416417742613703e-05,4.0457056456943974e-05,0.003050445578992367,0.00027967055211775005,0.004765956196933985,0.0001767871290212497,0.0001570142776472494,0.00022917966998647898
AC108488.4,0.00012175527081126347,0.0002904720022343099,0.00014578402624465525,0.0002097647520713508,0.02847190387547016,0.00047963554970920086,0.0002986322215292603,0.0005956218228675425,1.4268778613768518e-05,0.0003745495341718197
CMPK2,6.93597790313305e-10,1.0716056522142026e-06,0.9252333641052246,0.0,0.2138531655073166,0.00020635686814785004,1.1821037482206975e-08,0.0001479217899031937,0.04793281480669975,0.0
RSAD2,0.0,0.09670905023813248,1.4657459259033203,2.383958599239122e-05,0.03033885359764099,4.973821887688246e-07,0.02859073132276535,1.9044445025429013e-06,3.763558197533712e-05,1.3948441619504592e-06
AC092580.4,0.03668899089097977,0.0,0.0,0.0,0.11722290515899658,0.14606674015522003,3.565059842003393e-06,1.69642244145507e-05,0.3684704601764679,1.1302168445581628e-07
LINC00299,1.2166759688625461e-07,0.001095574232749641,0.004315536934882402,0.042448412626981735,0.024400491267442703,2.630556537042139e-07,1.863060106188641e-06,5.653288826579228e-05,0.048797424882650375,4.833815637539374e-06
AC011747.4,9.150074765784666e-05,0.02965584397315979,0.00197393330745399,0.00013567795394919813,0.0006486373022198677,0.00018552268738858402,7.495147292502224e-05,0.0003943786723539233,0.00015997931768652052,0.00020186697656754404
ID2,0.28622350096702576,0.962283730506897,0.01875615119934082,0.5653018951416016,0.23095420002937317,0.22595958411693573,0.0,0.7036648988723755,0.5973365306854248,2.4169054313460947e-08
ASAP2,0.00015431642532348633,0.0025624793488532305,8.575172250857577e-05,0.0002575947146397084,0.0028770288918167353,6.327094160951674e-05,9.082289034267887e-05,0.033448852598667145,0.00011318936594761908,0.0001633621141081676
ITGB1BP1,0.16202417016029358,0.19218425452709198,0.1074441596865654,0.0,0.4499850273132324,0.24459828436374664,0.05709988251328468,0.24442128837108612,0.240453839302063,0.09669912606477737
ADAM17,0.0569545216858387,0.8653681874275208,0.11199279874563217,0.1073085367679596,0.2660185694694519,1.9799642814177787e-07,0.028126144781708717,0.29401957988739014,0.06122707948088646,0.11009380966424942
YWHAQ,1.0618116855621338,0.1936243176460266,0.2549402117729187,0.9236299991607666,0.2552531659603119,0.38206946849823,0.22263340651988983,0.2578689157962799,0.7201289534568787,0.42715707421302795
RRM2,8.236004214268178e-05,1.9831435565720312e-05,5.401541420724243e-05,7.0049827627372e-06,0.11227644979953766,4.889008778263815e-06,2.2768094822822604e-06,6.715920903843653e-07,0.0005021673860028386,8.446570973319467e-06
ODC1,0.6286821365356445,0.0002550430072005838,0.1556808054447174,0.9012705683708191,0.3419482409954071,0.21655060350894928,0.178358793258667,0.0003629197599366307,0.0005002581747248769,0.5977784991264343
RP11-320M2.1,0.00012177976896055043,0.000645835476461798,0.0002839950320776552,8.607296331319958e-05,0.009550927206873894,0.0038231252692639828,0.00025150025612674654,0.005764686036854982,6.194270827108994e-05,0.000705025449860841
ATP6V1C2,0.00027376512298360467,0.0006032498204149306,0.0017237153369933367,0.00010300477151758969,0.0029957788065075874,5.4265685321297497e-05,0.00018884406017605215,0.002735246904194355,5.00282330904156e-05,0.01962527260184288
PDIA6,0.3351387679576874,0.16001616418361664,0.2521812319755554,0.0,0.5697107911109924,0.3372124433517456,0.025253910571336746,0.35748299956321716,0.30289554595947266,0.27562078833580017
RP11-245G13.2,0.0003111171827185899,0.000701948709320277,0.00018670244025997818,0.000124188547488302,0.0009029366774484515,8.914378850022331e-05,0.00013640902761835605,0.0067687081173062325,5.3145442507229745e-05,0.00022136225015856326
LINC00570,7.334347901633009e-05,8.80676307133399e-05,8.704169886186719e-05,4.9924110498977825e-05,0.04091186076402664,3.516248762025498e-05,0.0006776296067982912,7.869093678891659e-05,1.5784051356604323e-05,0.00011667087528621778
FAM49A,1.8256665725857602e-06,0.7118642926216125,0.16157640516757965,0.050932034850120544,0.15198414027690887,0.0,0.0,0.37835100293159485,0.08458710461854935,0.3378216028213501
RHOB,0.0,0.13621467351913452,0.3025003969669342,0.024733927100896835,0.1418296843767166,0.1508161425590515,0.0,0.8884302377700806,0.13016779720783234,0.1610100120306015
GDF7,0.00020560873963404447,0.0001663941511651501,0.00012043507740600035,8.245616481872275e-05,0.0003541283658705652,0.00014172231021802872,3.576864401111379e-05,0.00023753527784720063,6.053285324014723e-05,0.00015502260066568851
MFSD2B,8.071366755757481e-05,0.00037126053939573467,0.00014584620657842606,9.178452455671504e-05,0.031864751130342484,6.269845471251756e-05,8.000453090062365e-05,0.003798853838816285,6.172461144160479e-05,7.883187936386093e-05
ADCY3,4.217376499582315e-06,0.16104410588741302,1.402463453814562e-06,9.153928658633959e-06,0.11888552457094193,5.58041438125656e-06,6.765648322470952e-06,2.5114736672549043e-06,2.377610871917568e-05,0.044891465455293655
AC104699.1,6.496853893622756e-05,2.6186198738287203e-05,2.5576018742867745e-06,0.0,0.03749360889196396,2.6825015083886683e-05,5.782974312751321e-06,6.833114457549527e-05,5.710911864298396e-05,0.02729513682425022
RAB10,0.21600976586341858,0.48425599932670593,0.2717623710632324,0.16257743537425995,0.39302775263786316,0.21038851141929626,0.10986878722906113,0.576686441898346,0.12633773684501648,0.1641383022069931
OTOF,0.0,0.0,0.28307846188545227,0.0,2.2972798774389958e-08,9.867233785598728e-08,9.407202128386416e-08,0.10755997896194458,0.0,3.2462387480336474e-06
CENPA,0.00012382348359096795,3.04475033772178e-05,0.00010313776874681935,5.9483565564733e-05,0.03916642814874649,5.878833690076135e-05,3.0247963877627626e-05,4.9280795792583376e-05,4.170865940977819e-05,4.8493955546291545e-05
AGBL5,0.0001080770161934197,1.6747413610573858e-05,0.007195154204964638,2.9715043638134375e-05,0.10716062784194946,0.01869064010679722,0.00025531573919579387,0.0002620298182591796,7.575243944302201e-05,0.0007570120505988598
ABHD1,0.00017674353148322552,0.0005938229151070118,0.0006053378456272185,1.71612136909971e-05,0.006939923390746117,0.0007212375057861209,0.0008496034424751997,0.0014389947755262256,0.001317967544309795,0.0001728223724057898
PREB,0.10321149230003357,0.00032152188941836357,0.13687284290790558,0.0023987875320017338,0.39383959770202637,0.15286485850811005,0.0793684646487236,0.14969806373119354,0.1289001703262329,0.003582378150895238
AC074117.10,0.011276351287961006,0.013251100666821003,9.139664325630292e-05,0.0006022611050866544,0.03546237573027611,0.0012847625184804201,0.0001915984321385622,0.0026126352604478598,6.388652400346473e-05,0.00010590700549073517
PPM1G,0.3510063886642456,0.10590507090091705,0.23462922871112823,0.19240573048591614,0.5715959072113037,0.2947383522987366,0.294721782207489,0.23318777978420258,0.2607787251472473,0.2592678368091583
KRTCAP3,0.00012944299669470638,0.00035048931022174656,6.851118087070063e-05,0.0001247946493094787,0.0383356511592865,0.004615939687937498,0.029623085632920265,7.770874071866274e-05,0.0004029356350656599,7.437390740960836e-05
RBKS,5.945574912402662e-07,0.698340654373169,0.0005863734404556453,0.2825426757335663,0.10308432579040527,0.024370035156607628,0.0,0.3848629295825958,0.028869347646832466,0.049521349370479584
FOSL2,0.2694091796875,0.9701850414276123,0.058754194527864456,0.7950778603553772,0.16060495376586914,0.0,0.0,0.2999045252799988,0.25791528820991516,2.3037436847062054e-08
CLIP4,0.05639664828777313,0.2159147411584854,0.1517886072397232,0.0015803694259375334,0.2416490614414215,0.02045566961169243,0.061279136687517166,0.07523858547210693,0.09906823188066483,1.015105510759895e-07
LBH,0.22595560550689697,3.722841768194485e-07,0.0001994789345189929,0.24534980952739716,0.14228786528110504,0.5080839395523071,0.6785045862197876,0.0,0.4792245030403137,0.3148522675037384
EHD3,1.9898252503480762e-05,0.00010824505443451926,5.790286377305165e-05,2.2331460058921948e-05,0.06291349977254868,0.002057658974081278,1.7487722288933583e-05,0.05960744991898537,0.0029578811954706907,0.005521254613995552
RP11-1057B6.1,0.0003936001448892057,0.00016773540119174868,0.000830996548756957,4.488876948016696e-05,0.0019688508473336697,0.0001845991937443614,6.22189327259548e-05,0.012959525920450687,8.63513705553487e-05,0.00046176795149222016
RP11-563N4.1,0.0003135510196443647,0.000795711122918874,0.003643982345238328,0.0001232145878020674,0.023554788902401924,0.017670132219791412,0.0005256619770079851,0.00014156564429868013,0.00018300811643712223,6.231604493223131e-05
LTBP1,0.00016052706632763147,0.0002880364190787077,8.48350282467436e-06,6.521875184262171e-05,0.02314571663737297,8.466539293294773e-05,2.325383320567198e-05,0.022244030609726906,2.5372062737005763e-05,0.0009737787768244743
RASGRP3,0.0,0.2887691557407379,0.032118361443281174,6.578270586032886e-06,0.11670748889446259,1.3847812624590006e-05,0.027158593758940697,3.4511497233324917e-06,0.0,0.20100051164627075
CRIM1,0.00037274547503329813,0.0011181506561115384,7.588163134641945e-05,0.0001941971422638744,0.061976928263902664,6.187061899254331e-06,1.929560676217079e-05,5.19502536917571e-05,0.022696394473314285,0.032060954719781876
QPCT,8.762776269577444e-05,0.318246454000473,3.220758662791923e-05,0.02637919969856739,0.040150661021471024,5.2361269808898214e-06,5.0619299145182595e-05,0.34314635396003723,1.796276592358481e-05,0.009595125913619995
CDC42EP3,0.4132390320301056,0.7216477394104004,0.17456915974617004,0.2107710838317871,0.1781989336013794,0.2769986391067505,0.031550414860248566,0.4213038980960846,0.3660913109779358,0.10146400332450867
LINC00211,1.589209568919614e-05,0.12474368512630463,2.1582040972134564e-06,8.822762902127579e-05,0.011240364983677864,0.0008479933603666723,5.330980638973415e-05,0.010191759094595909,6.074482371332124e-05,7.075186294969171e-05
CYP1B1,3.617557740653865e-05,0.2979954183101654,0.0,5.4464555432787165e-05,0.014757065102458,0.00010364863555878401,5.03177652717568e-05,0.3305387794971466,1.3503286936611403e-05,3.674854042401421e-06
HNRNPLL,0.3658314645290375,0.001053575542755425,0.05682217702269554,2.4886528535716934e-06,0.29281607270240784,0.20596159994602203,2.442234290356282e-07,0.034277576953172684,0.0,0.0
SLC8A1,2.6476827770238742e-06,0.3727874755859375,0.08590877801179886,0.0,0.08559740334749222,0.0,0.0,0.4311963617801666,0.0,7.71248869568808e-06
OXER1,5.053355198469944e-05,0.025254052132368088,3.147332608932629e-05,8.540245471522212e-05,0.0017607002519071102,0.0002302582433912903,5.178930587135255e-05,0.052260641008615494,2.3923670596559532e-05,0.0002491211052983999
ZFP36L2,1.582790732383728,4.4410961663743365e-07,0.031593672931194305,2.006161689758301,8.342944056494161e-06,1.8621960878372192,1.076338768005371,1.155712604522705,0.6841647624969482,0.41926923394203186
RP11-559M23.1,0.0001134237099904567,0.00046700326493009925,0.000296569342026487,0.00012033273378619924,0.020893791690468788,0.005262044258415699,5.45937946299091e-05,0.0010990443406626582,0.0005504362052306533,0.0002555481332819909
RHOQ,2.736032456596149e-06,0.4326622784137726,0.13776421546936035,0.056638311594724655,0.1727048009634018,5.200092232371389e-07,7.629170113432338e-07,0.2999638020992279,5.384493852034211e-05,0.08024971187114716
TTC7A,0.10588932782411575,0.4936525821685791,0.0001737722341204062,0.09298276156187057,0.27795282006263733,9.878879609459545e-06,0.06436570733785629,0.43351030349731445,4.7322348109446466e-05,0.11627225577831268
CALM2,1.4464075565338135,0.2089436650276184,0.5363707542419434,1.0764596462249756,0.14899693429470062,0.4461469352245331,1.0584074258804321,1.4108856916427612,0.8600180745124817,1.049946665763855
BCYRN1,0.00019765706383623183,0.0021094910334795713,0.00015296018682420254,6.831870996393263e-05,0.00021407200256362557,0.00014183454914018512,9.452326776226982e-05,0.0003548867243807763,5.7380657381145284e-05,0.00016943503578659147
KCNK12,0.00043465293128974736,2.3199667339213192e-05,0.00011086180165875703,0.0002913788484875113,0.04711643606424332,0.024220453575253487,0.0018543251790106297,4.5534125092672184e-05,7.805239147273824e-05,0.00014286115765571594
MSH6,0.012945637106895447,0.03548014909029007,0.005714341998100281,0.1127382442355156,0.32740992307662964,0.0037829105276614428,0.11417149752378464,0.09793682396411896,0.026933489367365837,0.014385297894477844
STON1,0.001388005563057959,0.0002245353243779391,0.00021775496134068817,8.664405322633684e-05,0.0014701917534694076,0.0008708538953214884,9.863710147328675e-05,0.004603931214660406,8.863904804456979e-05,0.00040299378451891243
AC010967.2,0.0008367113186977804,0.00026086991420015693,0.00011959551193285733,0.0002144615864381194,0.000416754832258448,0.00029246954363770783,0.00011352187721058726,0.0003100042522419244,7.820613245712593e-05,0.00021979515440762043
CHAC2,0.00012906869233120233,2.753395528998226e-05,2.0579520423780195e-05,0.0008912858320400119,0.09540802240371704,0.00015031314978841692,0.04830731451511383,5.4467232985189185e-05,0.004434225615113974,0.00018460316641721874
ERLEC1,0.2784424424171448,0.13788603246212006,0.15973880887031555,0.0953800156712532,0.44176989793777466,0.13870325684547424,0.16549386084079742,0.1811998188495636,0.21481432020664215,0.10912910103797913
EML6,0.00014408510469365865,0.001070326310582459,0.0,3.707942960318178e-05,0.039137281477451324,5.446358409244567e-05,3.227045090170577e-05,5.719448017771356e-05,3.6286401154939085e-05,0.05212624371051788
CCDC88A,0.03873893991112709,0.5877246260643005,0.0,5.077282821730478e-06,0.288328617811203,1.6967960618785582e-06,0.0046102083288133144,0.48629695177078247,0.0,0.030374323949217796
RP11-554J4.1,1.3272079741000198e-05,8.217491995310411e-05,1.8845332760974998e-06,0.00018871951033361256,0.07932304590940475,0.04200296476483345,0.03918575868010521,0.05169951543211937,0.032540321350097656,0.022832026705145836
LINC01122,0.00013842247426509857,0.00013129216677043587,0.0002122334553860128,7.440102490363643e-05,0.0009914677357301116,0.00018609903054311872,5.3173436754150316e-05,0.0008573258528485894,7.389437087113038e-05,0.00017987610772252083
MIR4432HG,0.00014893389015924186,0.00019233427883591503,4.4048352719983086e-05,8.254318527178839e-05,0.0015517293941229582,0.00013189716264605522,4.925288521917537e-05,0.00025415580603294075,4.5776985643897206e-05,0.01754811592400074
BCL11A,3.542337534412354e-10,0.10266026854515076,7.058899791445583e-05,0.0,0.16081365942955017,0.0,0.0,0.12420455366373062,0.0,0.23358096182346344
REL,0.2088368833065033,1.4120664596557617,0.34666040539741516,2.910078763961792,0.17849059402942657,0.0,0.374470591545105,0.20547236502170563,0.1818738728761673,1.2753926515579224
XPO1,0.00012157379387645051,0.009339815936982632,0.1723712533712387,0.05484730750322342,0.4130365550518036,0.19617018103599548,0.043951962143182755,0.24716991186141968,0.10267695784568787,0.09971272200345993
TMEM17,2.5211358661181293e-05,0.0001646429009269923,4.5543856685981154e-05,6.332732300506905e-05,0.03909562528133392,2.7491738364915363e-05,2.525316631363239e-05,4.791608444065787e-05,1.0635051694407593e-05,0.00014662639296147972
PELI1,4.1670534756121924e-07,0.6121360659599304,0.09529074281454086,0.28386229276657104,0.2549116909503937,0.0,0.43440911173820496,0.25913214683532715,0.0,0.18603137135505676
AC074289.1,0.0,0.16790220141410828,5.1307095418451354e-05,4.2895776459772605e-06,0.12484448403120041,0.009353483095765114,0.025983667001128197,0.2794189453125,0.0,0.08594546467065811
LINC00309,1.2108305327274138e-06,0.18776097893714905,0.0,0.00046574496082030237,0.04525216668844223,0.0007351704407483339,7.067693513818085e-05,0.1731373369693756,4.664680545829469e-06,0.00013790851517114788
AC114752.3,0.0002718024479690939,0.003851893823593855,0.0001857434690464288,9.823887376114726e-05,0.01673787645995617,6.681631930405274e-05,0.00011046159488614649,0.0027531248051673174,0.00015935383271425962,0.0002836968924384564
LGALSL,0.00011898657976416871,0.001433796132914722,0.00012450083158910275,0.0001789053058018908,0.03760272264480591,0.0002953222137875855,3.6667188396677375e-05,0.017754390835762024,0.00020259880693629384,7.287172775249928e-05
SERTAD2,9.381916243000887e-06,0.3474538028240204,0.09379278123378754,0.11942108720541,0.27670052647590637,0.04431765526533127,0.040715768933296204,0.2037569135427475,6.300325185293332e-05,0.11436914652585983
AC007386.2,0.00032596688834019005,0.00034772983053699136,6.755825597792864e-05,1.8633219951880164e-05,0.0007928344421088696,0.00011325608647894114,5.235949356574565e-05,0.00027594182756729424,1.6904237782000564e-05,0.014062604866921902
SLC1A4,0.08554358035326004,0.0411037877202034,0.026346782222390175,0.019918574020266533,0.28326165676116943,0.0,0.0,0.025531204417347908,1.6308104022755288e-05,0.0199507437646389
AC007386.4,4.7802019253140315e-05,0.00017377297626808286,0.0001222106220666319,4.683115184889175e-05,0.015738848596811295,9.98585092020221e-05,3.5241235309513286e-05,0.0003212875162716955,5.314199370332062e-05,0.00046378056867979467
SPRED2,4.972874012310058e-05,0.1482040137052536,5.5969438108149916e-05,0.00015684984100516886,0.08868671953678131,3.850054852705398e-08,9.460151886742096e-06,9.823645086726174e-06,8.228305887314491e-06,0.004900429863482714
MEIS1,5.232701005297713e-05,0.0007756256964057684,7.779971201671287e-05,0.00010074563761008903,0.04150504991412163,5.497754318639636e-05,1.545765007904265e-05,0.0006077211000956595,5.1826082199113443e-05,0.00011610177898546681
CNRIP1,0.00016403201152570546,0.003222287865355611,6.648565613431856e-05,7.750779332127422e-06,0.0022212406620383263,0.00015744120173621923,1.650055310165044e-05,0.0010136906057596207,6.007671254337765e-05,0.00022948994592297822
PLEK,5.328006977833866e-07,1.6303473711013794,0.37003293633461,0.0,0.07104930281639099,0.10868266224861145,0.0,0.959378182888031,1.0163058042526245,0.19448257982730865
APLF,0.00013071131252218038,0.0005077283713035285,3.510614260449074e-05,8.376621553907171e-05,0.10959257930517197,0.0010646912269294262,0.012341533787548542,9.222882363246754e-05,0.0015235780738294125,0.04129226505756378
ARHGAP25,8.710814540791034e-07,8.892419828043785e-06,0.22326181828975677,0.0,0.2042660266160965,0.3010605573654175,0.002886809641495347,0.20286378264427185,0.4312222898006439,0.3037256598472595
ANXA4,0.0,0.1541862189769745,0.36370837688446045,0.0,0.29254862666130066,0.058307256549596786,0.0,0.2876126766204834,0.22839729487895966,0.08752995729446411
MXD1,0.020087700337171555,1.4812079668045044,0.13453322649002075,0.32165881991386414,0.22757835686206818,0.009659050032496452,0.00015301056555472314,0.5019466876983643,0.08217523992061615,2.05676974474045e-06
ASPRV1,9.280928497901186e-05,0.029854517430067062,0.00013583115651272237,8.976243407232687e-05,0.0008184692123904824,5.9673831856343895e-05,0.00010904251394094899,0.0003473040123935789,4.9633232265478e-05,0.00020032313477713615
CLEC4F,4.465105575945927e-06,0.0002828389988280833,0.030717436224222183,6.613408004341181e-06,0.03000611625611782,2.454905552440323e-05,2.417296309431549e-05,0.048777200281620026,2.4403543648077175e-05,0.00019527558470144868
CD207,0.0001917289337143302,0.00043917575385421515,0.00010957867198158056,6.460607255576178e-05,0.0010039213811978698,0.00026307630469091237,7.980634109117091e-05,0.0005112468497827649,7.832059054635465e-05,0.0004337406426202506
ANKRD53,0.00011328334221616387,0.0013810020172968507,0.0003376238455530256,0.00017538908286951482,0.009754830971360207,0.0001465940149500966,8.643506589578465e-05,0.00020355152082629502,7.933680899441242e-05,0.0012557546142488718
NAGK,0.09809829294681549,0.23941007256507874,0.38257068395614624,0.040243398398160934,0.2569916546344757,0.1393267810344696,0.07108832150697708,0.97561115026474,2.306361693626968e-06,0.17590320110321045
DYSF,0.0,0.2873806953430176,0.11810742318630219,0.0001417880121152848,1.0848689413478496e-07,2.705409656300617e-07,2.3775504814693704e-05,0.26214802265167236,2.788800657071988e-06,1.69685984019452e-06
EGR4,1.815270280758341e-07,0.09494438022375107,0.0002768916019704193,0.04171455278992653,0.02524534985423088,2.9421556973829865e-05,2.653096316862502e-06,1.6023235730244778e-05,5.363725358620286e-05,0.003644459182396531
BOLA3,0.05969114229083061,2.207108309448813e-06,0.0035319197922945023,0.0,0.49203407764434814,0.27003195881843567,0.12569569051265717,2.4548344299546443e-05,0.07108031958341599,0.00013216517982073128
MTHFD2,0.21169477701187134,0.21622206270694733,0.45973172783851624,0.5000461339950562,0.4448683261871338,2.25631140438054e-08,0.06976829469203949,0.08175092190504074,8.652950782561675e-05,0.07535111159086227
SLC4A5,0.001265963539481163,0.0004921000800095499,9.068689541891217e-05,0.0001955228508450091,0.03226102516055107,0.0002094049850711599,0.002516814973205328,0.0002464983263053,3.0459454137599096e-05,0.00017635876429267228
HK2,0.0024207732640206814,0.4760649800300598,0.0008280258625745773,0.019920475780963898,0.08671983331441879,9.566856533638202e-07,0.007553684525191784,0.2553563714027405,0.0,1.8660306523088366e-05
TMSB10,2.229238986968994,3.4648303985595703,2.2563233375549316,1.2309397459030151,3.221610995751689e-06,3.361701250076294,3.675105571746826,4.090062618255615,3.15513277053833,3.3572206497192383
TCF7L1,9.477748244535178e-05,0.002283784793689847,0.0007605846622027457,4.5644530473509803e-05,0.0005521600251086056,0.0001382222108077258,0.00028722331626340747,0.00029311852995306253,3.156534512527287e-05,0.00023543625138700008
CAPG,0.11573751270771027,0.6916624903678894,0.05668099224567413,0.0,0.2012629359960556,0.11550847440958023,0.0,1.0021731853485107,0.0,0.4165583550930023
SH2D6,6.46319895167835e-05,0.0025683422572910786,0.00010297868720954284,3.8642298022750765e-05,0.02571929432451725,0.0001097481872420758,3.1773524824529886e-05,0.0002121427096426487,3.248789289500564e-05,0.0001770210947142914
VAMP5,0.045071713626384735,0.2616250514984131,1.0321975946426392,0.0010556943016126752,0.32866671681404114,0.23690365254878998,0.10830141603946686,0.4115542769432068,0.21096016466617584,2.1687572370865382e-05
GNLY,0.0,0.0,0.0,0.0,0.0,0.0001279159332625568,1.0281886453356037e-08,0.0977296531200409,2.9704713821411133,6.612449851672864e-06
ATOH8,0.0002410600718576461,0.00014619866851717234,0.0,0.0003274140472058207,0.016907168552279472,7.839498721295968e-05,6.959412712603807e-05,0.04356597736477852,7.093886961229146e-05,8.572162187192589e-05
CD8A,0.0002959630510304123,4.025443089972214e-09,0.0,1.3855998076905962e-05,0.06106555834412575,0.1943335384130478,0.27473923563957214,3.427880801609717e-05,1.3330150842666626,2.5182800527545623e-05
CD8B,0.0002235454594483599,2.6338966563344002e-08,0.0,3.0254192097345367e-05,0.07314015179872513,0.07520134747028351,0.30728718638420105,7.206190639408305e-05,0.5585308074951172,3.465903546384652e-07
IGKV3OR2-268,0.0002481866686139256,0.00032578478567302227,0.0001761664607329294,2.4560191377531737e-05,0.004555069375783205,0.00013280966959428042,9.27916044020094e-05,0.00010422700870549306,7.454817387042567e-05,0.00015936887939460576
AC133644.2,0.035636719316244125,0.07997892796993256,0.00012661122309509665,0.0,0.12719376385211945,0.009126588702201843,2.07853574352157e-08,0.0001667955657467246,0.00021755363559350371,1.39254252644605e-05
LINC00152,0.1918753832578659,0.5834522247314453,0.0037968417163938284,0.0,0.3055519163608551,0.14483149349689484,0.0,0.396756649017334,0.5089548826217651,7.298254786292091e-06
RGPD2,0.005949105601757765,0.00014647959324065596,0.00013578121433965862,0.0003076696884818375,0.007892941124737263,0.0004367003857623786,0.00021481268049683422,0.00025076608289964497,3.435162579989992e-05,0.0008202015305869281
EIF2AK3,0.011485697701573372,0.24091364443302155,0.0,0.1964339315891266,0.2283630073070526,4.975836054654792e-05,0.02002524770796299,7.589218512293883e-06,0.00031729924376122653,0.23370523750782013
AC096579.13,0.00016417565348092467,0.00034161758958362043,0.00016684905858710408,6.281126115936786e-05,0.0002559038402978331,0.0001582259574206546,0.0001124526170315221,0.0003504578198771924,1.062565206666477e-05,0.0009213552111759782
IGKC,4.2651348053368565e-07,9.348884304927196e-06,0.0010401023318991065,0.0,0.06905792653560638,0.00012396957026794553,0.0,2.2321912183542736e-05,0.0,0.6394138932228088
IGKV1-12,0.0,0.0,0.0,0.0,0.07979025691747665,7.039411684672814e-07,0.0,0.0,0.0,0.1555793732404709
IGKV1-8,0.0001946689881151542,0.00013395627320278436,0.00015157210873439908,3.9160560845630243e-05,0.00022243110288400203,0.00023943277483340353,5.705621879315004e-05,0.00012434035306796432,3.486015702947043e-05,0.022276628762483597
IGKV4-1,0.0010738858254626393,0.00017250500968657434,7.924627425381914e-05,0.00013316275726538152,0.03274884447455406,0.00011175472172908485,2.8961676434846595e-05,8.429482841165736e-05,1.2728728506772313e-05,0.0311050433665514
IGKV5-2,8.138568955473602e-05,0.00043630925938487053,0.00016508527914993465,8.667983638588339e-05,0.00037899112794548273,0.0001735827827360481,8.898905798560008e-05,0.00015501999587286264,3.9697446482023224e-05,0.0023349698167294264
IGKV7-3,0.0001407615636708215,0.00020014839537907392,4.359107697382569e-05,7.873927825130522e-05,0.0002852912584785372,9.492880781181157e-05,2.9424649255815893e-05,0.0002253854472655803,5.2541268814820796e-05,0.00017654866678640246
IGKV1-5,0.0001068443525582552,0.0006322588305920362,0.00026292141410522163,7.4603027314879e-05,0.01711445115506649,0.00012843828881159425,0.00021528106299228966,0.0005389518337324262,0.00015240990614984185,0.03193788602948189
IGKV1-6,0.00013512582518160343,0.00019070696725975722,0.0002129825734300539,6.682961247861385e-05,0.00034376129042357206,9.686722478363663e-05,4.479221752262674e-05,0.00022418440494220704,5.893710840609856e-05,0.005942018702626228
IGKV3-7,0.00011527261813171208,0.00028268119785934687,5.429472730611451e-05,3.54014991899021e-05,0.0003643532400019467,0.00014021086099091917,5.0366717914585024e-05,0.0002339217608096078,4.3482632463565096e-05,0.00043399567948654294
IGKV1-9,0.0001262038858840242,0.00017637413111515343,0.0002762251242529601,5.599372889264487e-05,0.0018672494916245341,0.0002053111675195396,0.00010598122753435746,0.0005390153382904828,4.815345528186299e-05,0.014528182335197926
IGKV3-11,0.0013891564449295402,0.0003153927100356668,0.0004911594442091882,0.00023318154853768647,0.0009681452647782862,0.00015770226309541613,7.473136065527797e-05,0.0002682244230527431,0.00012763155973516405,0.030907291918992996
IGKV1-13,0.00014019921945873648,0.00025668946909718215,0.00010351588571211323,1.0235607078357134e-05,0.0003143204376101494,0.00012820684059988707,9.83231802820228e-05,0.0003025919140782207,5.495176446856931e-05,0.0004177706141490489
IGKV3-15,0.0001643732684897259,0.00029637711122632027,7.641350384801626e-05,8.207808423321694e-05,0.0004906962276436388,0.0001211460548802279,6.548294186359271e-05,0.0019606342539191246,6.907271745149046e-05,0.02545834705233574
IGKV1-16,7.875461596995592e-05,0.0005705737858079374,0.0001730561489239335,0.00011822836677310988,0.00046253050095401704,4.759965668199584e-05,5.044926729169674e-05,0.0001295246183872223,3.707646828843281e-05,0.023760564625263214
IGKV1-17,0.00013289997878018767,0.00032857677433639765,4.3853349779965356e-05,5.757128747063689e-05,0.0003046816564165056,0.00023824162781238556,6.539889000123367e-05,0.0002445342543069273,8.25098468340002e-05,0.004075482953339815
IGKV2-18,0.00012138888268964365,0.00035149333416484296,6.786929588997737e-05,9.3207745521795e-05,0.00017358933109790087,0.00011258262384217232,4.297582199797034e-05,0.00013406520884018391,4.136050119996071e-05,0.00037435386911965907
IGKV3-20,0.00031995977042242885,0.0008042271947488189,0.00015208241529762745,0.0005380227812565863,0.0041753798723220825,0.0002291112905368209,0.0002851829631254077,0.0004554108309093863,0.00017287416267208755,0.054581258445978165
IGKV6-21,0.00013911555288359523,0.0002766747784335166,0.00018541559984441847,3.5042943636653945e-05,0.0005616364651359618,8.523535507265478e-05,5.840355152031407e-05,0.000200602735276334,1.602129304956179e-05,0.0008131173090077937
IGKV2-24,0.00014931168698240072,0.0010884066578000784,0.0002151776134269312,4.769225051859394e-05,0.006781833246350288,0.00011344216909492388,9.327231964562088e-05,0.00015179246838670224,4.200920011498965e-05,0.00109668611548841
IGKV2-26,0.00019375946430955082,0.0005207236390560865,0.00015462352894246578,0.00011407830606913194,0.0007210974581539631,0.00020896732166875154,6.657926132902503e-05,0.0001204511645482853,6.282801768975332e-05,0.005490478593856096
IGKV1-27,0.0001920130744110793,0.0002361369552090764,2.9521497708628885e-05,9.2368180048652e-05,0.005752745550125837,0.0002164335601264611,7.793355325702578e-05,0.0003834886010736227,2.4280527213704772e-05,0.012048845179378986
